gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.6088390117	0.1735381273	0.166474672	0.1050940845	0.3535688956	0.1706202457	0.496152467	0.2311513293	0.148574037	0.2224320978	0.176832967	0.0334156208	0.0232724615	0.0620851706	0.0872799773	0.1798735643	0.6013564244	0.0051444221	0.2186026148
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.6088390117	0.1735381273	0.166474672	0.1050940845	0.3535688956	0.1706202457	0.496152467	0.2311513293	0.148574037	0.2224320978	0.176832967	0.0334156208	0.0232724615	0.0620851706	0.0872799773	0.1798735643	0.6013564244	0.0051444221	0.2186026148
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.6088390117	0.1735381273	0.166474672	0.1050940845	0.3535688956	0.1706202457	0.496152467	0.2311513293	0.148574037	0.2224320978	0.176832967	0.0334156208	0.0232724615	0.0620851706	0.0872799773	0.1798735643	0.6013564244	0.0051444221	0.2186026148
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.0778906782	0.0073939241	0.0089783397	0.0	0.0	0.0531443896	0.0	0.0021303211	0.0021890075	0.0014653431	0.02952241	0.0	0.0	0.0	0.0	0.0045047562	0.0	0.0	0.0113398742
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.0778906782	0.0073939241	0.0089783397	0.0	0.0	0.0531443896	0.0	0.0021303211	0.0021890075	0.0014653431	0.02952241	0.0	0.0	0.0	0.0	0.0045047562	0.0	0.0	0.0113398742
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.0778906782	0.0073939241	0.0089783397	0.0	0.0	0.0531443896	0.0	0.0021303211	0.0021890075	0.0014653431	0.02952241	0.0	0.0	0.0	0.0	0.0045047562	0.0	0.0	0.0113398742
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.0778906782	0.0073939241	0.0089783397	0.0	0.0	0.0531443896	0.0	0.0021303211	0.0021890075	0.0014653431	0.02952241	0.0	0.0	0.0	0.0	0.0045047562	0.0	0.0	0.0113398742
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.0	0.0214559996	0.0328670958	0.010410169	0.0200125665	0.004324493	0.0090927438	0.0159700321	0.0027317511	0.0	0.73602003	0.5329831204	0.0335426923	0.0044788433	0.0150001932	0.1679754298	0.0	0.2383929853	0.082059571
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.1863992843	0.1964586354	0.1566558923	0.285867993	0.1497683478	0.176455531	0.238327133	0.173590783	0.2120953272	0.215691306	0.33806951	0.2705041534	0.2299034423	0.1849635344	0.2638687841	0.2404012582	0.2622168049	0.4385142794	0.1819484742
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.003570029	0.0199923911	0.0018512189	0.1775706338	0.0240772857	0.004532829	0.0360324867	0.0047876682	0.0021659373	0.0035990623	0.02496676	0.0015296601	0.0	0.0284721567	0.0	0.0539574432	0.0	0.0268987015	0.0509279162
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.003570029	0.0199923911	0.0018512189	0.1775706338	0.0240772857	0.004532829	0.0360324867	0.0047876682	0.0021659373	0.0035990623	0.02496676	0.0015296601	0.0	0.0284721567	0.0	0.0539574432	0.0	0.0268987015	0.0509279162
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.0351421977	0.1642014485	0.1837801009	0.0339964464	0.0684565022	0.2090649759	0.0162421421	0.1347561848	0.0097357061	0.0161813316	0.024789692	0.0091596128	0.0	0.0195706823	0.0144779207	0.1250879221	0.0	1.0336150045	0.1712686131
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.0173104133	0.1482387473	0.0850540332	0.1065837343	0.0060880797	0.0394341139	0.1755058113	0.1116638127	0.0178291245	0.0166221567	0.0	0.0339019628	0.0243769547	0.0332467836	0.0	0.0507636434	0.0422685538	0.1708615505	0.1358699773
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.0173104133	0.1482387473	0.0850540332	0.1065837343	0.0060880797	0.0394341139	0.1755058113	0.1116638127	0.0178291245	0.0166221567	0.0	0.0339019628	0.0243769547	0.0332467836	0.0	0.0507636434	0.0422685538	0.1708615505	0.1358699773
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.0173104133	0.1482387473	0.0850540332	0.1065837343	0.0060880797	0.0394341139	0.1755058113	0.1116638127	0.0178291245	0.0166221567	0.0	0.0339019628	0.0243769547	0.0332467836	0.0	0.0507636434	0.0422685538	0.1708615505	0.1358699773
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.007389397	0.0156889018	0.0101514818	0.0	0.0	0.0063614447	0.0442721034	0.0108426218	0.0048246398	0.0021906625	0.05010478	0.0127954327	0.0	0.0046653089	0.0857397159	0.0123553413	0.0	0.0432769118	0.0113636625
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.007389397	0.0156889018	0.0101514818	0.0	0.0	0.0063614447	0.0442721034	0.0108426218	0.0048246398	0.0021906625	0.05010478	0.0127954327	0.0	0.0046653089	0.0857397159	0.0123553413	0.0	0.0432769118	0.0113636625
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.007389397	0.0156889018	0.0101514818	0.0	0.0	0.0063614447	0.0442721034	0.0108426218	0.0048246398	0.0021906625	0.05010478	0.0127954327	0.0	0.0046653089	0.0857397159	0.0123553413	0.0	0.0432769118	0.0113636625
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.007389397	0.0156889018	0.0101514818	0.0	0.0	0.0063614447	0.0442721034	0.0108426218	0.0048246398	0.0021906625	0.05010478	0.0127954327	0.0	0.0046653089	0.0857397159	0.0123553413	0.0	0.0432769118	0.0113636625
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.007389397	0.0156889018	0.0101514818	0.0	0.0	0.0063614447	0.0442721034	0.0108426218	0.0048246398	0.0021906625	0.05010478	0.0127954327	0.0	0.0046653089	0.0857397159	0.0123553413	0.0	0.0432769118	0.0113636625
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.007389397	0.0156889018	0.0101514818	0.0	0.0	0.0063614447	0.0442721034	0.0108426218	0.0048246398	0.0021906625	0.05010478	0.0127954327	0.0	0.0046653089	0.0857397159	0.0123553413	0.0	0.0432769118	0.0113636625
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.0433899455	0.1870871372	0.1415433292	0.0423781674	0.0494472632	0.2535341202	0.1607433214	0.0905650034	0.4746218332	0.5110558238	0.1111522645	0.074558526	0.4321836668	0.0820379626	0.0388805435	0.0897063943	0.0818222697	0.0283080776	0.1123086866
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.0433899455	0.1870871372	0.1415433292	0.0423781674	0.0494472632	0.2535341202	0.1607433214	0.0905650034	0.4746218332	0.5110558238	0.1111522645	0.074558526	0.4321836668	0.0820379626	0.0388805435	0.0897063943	0.0818222697	0.0283080776	0.1123086866
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.0433899455	0.1870871372	0.1415433292	0.0423781674	0.0494472632	0.2535341202	0.1607433214	0.0905650034	0.4746218332	0.5110558238	0.1111522645	0.074558526	0.4321836668	0.0820379626	0.0388805435	0.0897063943	0.0818222697	0.0283080776	0.1123086866
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.0433899455	0.1870871372	0.1415433292	0.0423781674	0.0494472632	0.2535341202	0.1607433214	0.0905650034	0.4746218332	0.5110558238	0.1111522645	0.074558526	0.4321836668	0.0820379626	0.0388805435	0.0897063943	0.0818222697	0.0283080776	0.1123086866
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.0433899455	0.1870871372	0.1415433292	0.0423781674	0.0494472632	0.2535341202	0.1607433214	0.0905650034	0.4746218332	0.5110558238	0.1111522645	0.074558526	0.4321836668	0.0820379626	0.0388805435	0.0897063943	0.0818222697	0.0283080776	0.1123086866
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.0433899455	0.1870871372	0.1415433292	0.0423781674	0.0494472632	0.2535341202	0.1607433214	0.0905650034	0.4746218332	0.5110558238	0.1111522645	0.074558526	0.4321836668	0.0820379626	0.0388805435	0.0897063943	0.0818222697	0.0283080776	0.1123086866
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.0053490393	0.0105852436	0.0060408512	0.0	0.0	0.028974584	0.0144259911	0.0014717634	0.0019976755	0.0	0.0425309334	0.0022832923	0.0	0.0031404598	0.0	0.00464179	0.0	0.0	0.0123185237
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.0308282819	0.001116582	0.001494283	0.0	0.0087172759	0.0009721744	0.1170124778	0.0007937894	0.0005093878	0.0	0.0	0.0	0.0	0.0020719985	0.0	0.0048776967	0.0887185366	0.0649233471	0.0014051933
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0308282819	0.001116582	0.001494283	0.0	0.0087172759	0.0009721744	0.1170124778	0.0007937894	0.0005093878	0.0	0.0	0.0	0.0	0.0020719985	0.0	0.0048776967	0.0887185366	0.0649233471	0.0014051933
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.0756917972	0.3074572156	0.2421789799	0.0	0.6099095695	0.1010789788	0.3143506256	0.8091029854	0.0111792785	0.015567791	0.0	0.0309439284	0.0	0.021270817	0.0	0.7912830532	1.7038241463	0.0444653485	0.5167459484
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.0756917972	0.3074572156	0.2421789799	0.0	0.6099095695	0.1010789788	0.3143506256	0.8091029854	0.0111792785	0.015567791	0.0	0.0309439284	0.0	0.021270817	0.0	0.7912830532	1.7038241463	0.0444653485	0.5167459484
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.0756917972	0.3074572156	0.2421789799	0.0	0.6099095695	0.1010789788	0.3143506256	0.8091029854	0.0111792785	0.015567791	0.0	0.0309439284	0.0	0.021270817	0.0	0.7912830532	1.7038241463	0.0444653485	0.5167459484
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.0756917972	0.3074572156	0.2421789799	0.0	0.6099095695	0.1010789788	0.3143506256	0.8091029854	0.0111792785	0.015567791	0.0	0.0309439284	0.0	0.021270817	0.0	0.7912830532	1.7038241463	0.0444653485	0.5167459484
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS012CCE326	0.0756917972	0.3074572156	0.2421789799	0.0	0.6099095695	0.1010789788	0.3143506256	0.8091029854	0.0111792785	0.015567791	0.0	0.0309439284	0.0	0.021270817	0.0	0.7912830532	1.7038241463	0.0444653485	0.5167459484
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.0612233837	0.0544178823	0.0257099562	0.0	0.0270483095	0.0026588764	0.0	0.0159642778	0.0048719888	0.0031803832	0.0	0.0128419865	0.0	0.0551190741	0.0	0.0144256539	0.03374271	0.0	0.0253358763
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.4107360031	0.102869172	0.5876157146	0.0649485845	0.051669734	0.2549936238	0.0587477685	0.0725987526	0.7205696791	1.2829832729	0.01735315	0.0062977671	1.0256725769	0.0700511953	0.0761415455	0.5807907424	0.0481275366	0.0368254662	0.4472682621
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.0165690235	0.0788844967	0.0718012366	0.0326582465	0.0135579064	0.0479266157	0.0149876394	0.0312224688	0.0231550491	0.0153471916	0.0414668	0.0221955838	0.0319084808	0.0166539668	0.0	0.0448603917	0.0143111561	0.0365589265	0.0522858115
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.0165690235	0.0788844967	0.0718012366	0.0326582465	0.0135579064	0.0479266157	0.0149876394	0.0312224688	0.0231550491	0.0153471916	0.0414668	0.0221955838	0.0319084808	0.0166539668	0.0	0.0448603917	0.0143111561	0.0365589265	0.0522858115
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.0165690235	0.0788844967	0.0718012366	0.0326582465	0.0135579064	0.0479266157	0.0149876394	0.0312224688	0.0231550491	0.0153471916	0.0414668	0.0221955838	0.0319084808	0.0166539668	0.0	0.0448603917	0.0143111561	0.0365589265	0.0522858115
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0DF162C10	0.0165690235	0.0788844967	0.0718012366	0.0326582465	0.0135579064	0.0479266157	0.0149876394	0.0312224688	0.0231550491	0.0153471916	0.0414668	0.0221955838	0.0319084808	0.0166539668	0.0	0.0448603917	0.0143111561	0.0365589265	0.0522858115
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.0026746578	0.0008339754	0.0017107541	0.0	0.0169511478	0.0019308611	0.0	0.0	0.0	0.0027708975	0.0	0.0	0.0	0.0	0.0	0.0	0.0896709268	0.0	0.0008205266
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.0026746578	0.0008339754	0.0017107541	0.0	0.0169511478	0.0019308611	0.0	0.0	0.0	0.0027708975	0.0	0.0	0.0	0.0	0.0	0.0	0.0896709268	0.0	0.0008205266
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.0026746578	0.0008339754	0.0017107541	0.0	0.0169511478	0.0019308611	0.0	0.0	0.0	0.0027708975	0.0	0.0	0.0	0.0	0.0	0.0	0.0896709268	0.0	0.0008205266
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS02B285B4D	0.0026746578	0.0008339754	0.0017107541	0.0	0.0169511478	0.0019308611	0.0	0.0	0.0	0.0027708975	0.0	0.0	0.0	0.0	0.0	0.0	0.0896709268	0.0	0.0008205266
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.0	0.0003761708	0.0007688897	0.0	0.0063747315	0.0	0.0243988418	0.0022543255	0.0073938768	0.0046270565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033408162
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.0	0.0003761708	0.0007688897	0.0	0.0063747315	0.0	0.0243988418	0.0022543255	0.0073938768	0.0046270565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033408162
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.1360136727	0.0854813165	0.1884836613	0.1924205282	0.3553483079	0.141109624	0.201587201	0.1301436962	0.5352588636	0.6521558722	0.04138631	0.028950284	0.6291246288	0.1970873572	0.0446369545	0.1397545271	0.2370314	0.0298101471	0.1326573554
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.0040489295	0.0006289853	0.0009567321	0.0	0.0	0.0008075638	0.0	0.0010336018	0.0011727737	0.0	0.0	0.0018104304	0.0	0.0	0.0	0.0	0.0	0.0	0.0005526949
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	0.6602959965	0.3855858434	0.4028887605	0.4262131655	0.9851393665	0.3896793914	0.504947323	0.4604577454	0.4712953972	0.4389376353	0.7921410668	0.6651277408	0.4537047673	0.4446515322	0.4880351359	0.3568962715	0.5000454221	0.4171054497	0.4148511555
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	0.6602959965	0.3855858434	0.4028887605	0.4262131655	0.9851393665	0.3896793914	0.504947323	0.4604577454	0.4712953972	0.4389376353	0.7921410668	0.6651277408	0.4537047673	0.4446515322	0.4880351359	0.3568962715	0.5000454221	0.4171054497	0.4148511555
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.0178695723	0.040608655	0.5208278266	0.0175356029	0.0277431337	0.2765585045	0.0207080023	0.0162540921	0.0071572508	0.0083225612	0.5005885371	0.0989365841	0.0340775955	0.0	0.0	0.0151814112	0.1201678963	0.0618386733	0.0163259576
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.0178695723	0.040608655	0.5208278266	0.0175356029	0.0277431337	0.2765585045	0.0207080023	0.0162540921	0.0071572508	0.0083225612	0.5005885371	0.0989365841	0.0340775955	0.0	0.0	0.0151814112	0.1201678963	0.0618386733	0.0163259576
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.0178695723	0.040608655	0.5208278266	0.0175356029	0.0277431337	0.2765585045	0.0207080023	0.0162540921	0.0071572508	0.0083225612	0.5005885371	0.0989365841	0.0340775955	0.0	0.0	0.0151814112	0.1201678963	0.0618386733	0.0163259576
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.3319771817	0.2628136536	0.2399105152	0.1249065423	0.071447568	0.1779480752	0.0726688759	0.171499796	0.0659754022	0.0703880237	0.46439434	1.016180358	0.0634872885	0.1386055521	0.1086671591	0.2802414025	0.0232703902	0.2196218324	0.2619829814
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0080930854	0.1276661188	0.125298173	0.0448497254	0.0086502808	0.0879812108	0.0129379606	0.0986854509	0.0066942167	0.0082821688	0.0	0.0018377152	0.0	0.0136689663	0.0	0.0771281482	0.0446945366	0.0051444221	0.1051318324
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS04861AD1A	0.0	0.0	0.0	0.0	0.0	0.0003786762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.0	0.0029660257	0.0023937777	0.0	0.0086620099	0.0020396663	0.0	0.0023701291	0.0009786352	0.0	0.0	0.0053487081	0.0	0.0	0.0	0.0050126614	0.0	0.0	0.0016980458
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.0	0.0029660257	0.0023937777	0.0	0.0086620099	0.0020396663	0.0	0.0023701291	0.0009786352	0.0	0.0	0.0053487081	0.0	0.0	0.0	0.0050126614	0.0	0.0	0.0016980458
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS090987D9C	0.0	0.0029660257	0.0023937777	0.0	0.0086620099	0.0020396663	0.0	0.0023701291	0.0009786352	0.0	0.0	0.0053487081	0.0	0.0	0.0	0.0050126614	0.0	0.0	0.0016980458
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS07D40A3F3	0.0	0.0029660257	0.0023937777	0.0	0.0086620099	0.0020396663	0.0	0.0023701291	0.0009786352	0.0	0.0	0.0053487081	0.0	0.0	0.0	0.0050126614	0.0	0.0	0.0016980458
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.0	0.0029660257	0.0023937777	0.0	0.0086620099	0.0020396663	0.0	0.0023701291	0.0009786352	0.0	0.0	0.0053487081	0.0	0.0	0.0	0.0050126614	0.0	0.0	0.0016980458
LEAP2	Q969E1	False	LEAP2_HUMAN		CPI-SS0EB3C2743	0.0019388966	0.0011836111	0.0	0.0	0.0	0.0003121217	0.0	0.0019100541	0.0	0.001624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006115405
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.0011115411	0.0899374402	0.100805449	0.0	0.0	0.139509613	0.0044119246	0.0143697269	0.0022858525	0.0	0.0656724	0.0023820134	0.0	0.0022559473	0.0	0.0253987674	0.0143111561	0.0985244706	0.0284342459
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS0D9EFC4F7	0.0	0.0016391729	0.0036136776	0.0	0.0	0.0016305378	0.0	0.0059154022	0.0009104641	0.0018237019	0.0	0.0	0.0	0.0	0.0	0.0036170593	0.0	0.0	0.0032285093
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.3781761866	0.0690722742	0.0264043086	0.0294575796	0.1523072177	0.255722574	0.1654412281	0.1066422134	0.5589041708	0.4973227823	0.0479035555	0.0264095851	0.3881766814	0.1563052716	0.0776963568	0.1028542703	0.0471092356	0.0197233445	0.0376031677
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.0	0.0010314413	0.0049933622	0.0	0.0	0.0005232031	0.0	0.0	0.0004583529	0.0	0.0	0.0014266963	0.0	0.0059504392	0.0	0.0077820031	0.0	0.0	0.0063210995
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.0059267228	0.0435401311	0.0528915328	0.0	0.0092268522	0.0041601529	0.0124086108	0.2323498322	0.0029424453	0.0024507965	0.0	0.008761026	0.0	0.0120750278	0.0	0.1247655372	0.0	0.02970125	0.116979054
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.0013744832	0.0048663497	0.0074629425	0.0	0.0105530788	0.004918813	0.2638338128	0.0052163443	0.0051618456	0.0037669203	0.0	0.0080686664	0.0	0.00540147	0.6832764886	0.0097059202	0.0449763902	3.2525455588	0.0049366566
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.0165418896	0.2469513024	0.5332278192	0.0660241549	0.0209162217	0.2578522734	0.0290516502	0.1613990104	0.050278093	0.0111161183	0.02021955	0.0139524854	0.0232724615	0.0954025657	0.023424125	0.2419985699	0.0848771463	0.02970125	0.3926682178
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	0.5629759248	3.0326791568	2.828611979	0.3822578944	0.3492342217	2.8084725209	0.5068714581	2.4233908471	0.3252178648	0.2859234992	0.35427606	0.3024763517	0.3302379038	0.3058852474	0.4973867386	2.5319757179	0.2279992927	0.4930548235	2.40031892
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.0046206567	0.0094970074	0.0074551565	0.048710956	0.0	0.0115250357	0.2646144036	0.0590692236	0.0019039364	0.0034024637	0.0329237665	0.0054389364	0.0	0.0080860184	0.0150001908	0.0092007807	0.0	0.0650764896	0.0229832926
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.0145967627	0.0796698135	0.0745162944	0.0	0.011606702	0.1017982839	0.0214053645	0.0476036579	0.0360173372	0.0453531341	0.0	0.0019860047	0.0	0.0218484098	0.0	0.0583780171	0.0	0.4467530074	0.0924963638
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.0058923156	0.000901775	0.006133339	0.0	0.0	0.0025468109	0.0	0.0013736071	0.0230910855	0.0237459685	0.0	0.0	0.0283676154	0.0031631025	0.0	0.011857099	0.0	0.0	0.0018902069
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.0187293094	0.021296128	0.0205022388	0.0115178911	0.0	0.0246391788	0.012241371	0.0224626637	0.0058683573	0.0130006103	0.0173531514	0.0126449688	0.030809967	0.0099231705	0.0	0.016511632	0.0	0.0319618469	0.0214307555
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS05E001125	0.0	0.0	0.0009261509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019511967	0.0	0.002871631	0.0	0.0	0.0	0.0	0.0003326083
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.0046789146	0.0041760027	0.0115621791	0.0	0.0119535172	0.0007403658	0.0121045517	0.004350942	0.0004987583	0.0	0.0	0.0033261086	0.0	0.0	0.0	0.0041530806	0.0	0.0	0.0068780315
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.0181360298	0.3377386711	0.2585797852	0.0053522042	0.0070717833	0.01116994	0.222074197	0.1074324325	0.0203146191	0.0263162508	0.02241067	0.0166749795	0.0510219365	0.0102599839	0.0342248409	0.6056795484	0.0	0.0659558824	0.4258206545
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.0373957479	0.3248052869	0.1100672923	0.3270149678	0.0255104979	0.1421188622	0.0425656617	0.067270149	0.0161698988	0.0250498272	0.1139075193	0.0141224226	0.0139265333	0.0141284348	0.0	0.0760212995	1.4996407628	0.0293969596	0.1800446884
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.0373957479	0.3248052869	0.1100672923	0.3270149678	0.0255104979	0.1421188622	0.0425656617	0.067270149	0.0161698988	0.0250498272	0.1139075193	0.0141224226	0.0139265333	0.0141284348	0.0	0.0760212995	1.4996407628	0.0293969596	0.1800446884
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.1131398771	0.0229576519	0.0198891964	0.0396750775	0.0165599163	0.0103706592	0.0422785862	0.0663098655	0.0157917587	0.0266151404	0.12868097	0.1571888348	0.0322033269	0.1006080758	0.0973037841	0.0685316965	0.0463265854	0.0236917647	0.043254767
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.1251084832	1.8732139962	1.8074285479	0.2262573239	0.1754750818	2.1324673875	1.0449883744	1.2844395683	0.1217213581	0.0998406672	0.15656305	0.1012033273	0.1592471481	1.3677388436	0.332746375	1.0166042587	0.868886561	0.2200993971	1.3372849489
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.0026309225	0.0112020138	0.0366858356	0.0	0.0	0.0009723521	0.0090927438	0.004910564	0.0006201122	0.0	0.90238215	0.7313639795	0.0308709808	0.002351284	0.033098875	0.0013994036	0.0	0.0	0.0056412678
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	0.0026309225	0.0112020138	0.0366858356	0.0	0.0	0.0009723521	0.0090927438	0.004910564	0.0006201122	0.0	0.90238215	0.7313639795	0.0308709808	0.002351284	0.033098875	0.0013994036	0.0	0.0	0.0056412678
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0BE567EFB	0.0	0.0020192778	0.0007752147	0.0	0.0	0.0028892683	0.0	0.0018546016	0.0005072096	0.0018058478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086010182
GCG	P01275	False	GLUC_HUMAN		CPI-SS00EC753E6	0.0	0.0	0.0	0.0	0.0070052117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014946707	0.0	0.0	0.0010733669
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.0047934769	0.0053041686	0.0056905634	0.0101337887	0.0062013202	0.0046197788	0.0090927438	0.008092834	0.0009493057	0.0	0.26265435	0.0737356247	0.0421656923	0.0051741069	0.0	0.0070841749	0.0	0.0	0.0055187714
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	0.1643773367	0.0071754806	0.0086609946	0.0147159014	0.024362335	0.0018868714	0.0209668374	0.020921473	0.0039196318	0.0038651435	0.86567496	1.4562755625	0.0322033269	0.1773136252	0.030747875	0.0180780868	0.0	0.2990311912	0.0140920612
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	0.1643773367	0.0071754806	0.0086609946	0.0147159014	0.024362335	0.0018868714	0.0209668374	0.020921473	0.0039196318	0.0038651435	0.86567496	1.4562755625	0.0322033269	0.1773136252	0.030747875	0.0180780868	0.0	0.2990311912	0.0140920612
