id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS0DFAF1FE2	CCR5_CCL8	simple:P51681	simple:P80075	ENSG00000160791	ENSG00000108700	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0ADA38C78	ACKR2_CCL7	simple:O00590	simple:P80098	ENSG00000144648	ENSG00000108688	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS008EB600F	CCR2_CCL7	simple:P41597	simple:P80098	ENSG00000121807	ENSG00000108688	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08B91FD2A	CCR1_CCL7	simple:P32246	simple:P80098	ENSG00000163823	ENSG00000108688	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0CBA3DA0D	CCR3_CCL7	simple:P51677	simple:P80098	ENSG00000183625	ENSG00000108688	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B186A32C	CCR5_CCL7	simple:P51681	simple:P80098	ENSG00000160791	ENSG00000108688	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0638E0E29	CCR10_CCL7	simple:P46092	simple:P80098	ENSG00000184451	ENSG00000108688	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS091B461CB	ACKR2_CCL28	simple:O00590	simple:Q9NRJ3	ENSG00000144648	ENSG00000151882	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05B92CCC4	CCR3_CCL28	simple:P51677	simple:Q9NRJ3	ENSG00000183625	ENSG00000151882	True	True	False	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS064C772FE	CCR10_CCL28	simple:P46092	simple:Q9NRJ3	ENSG00000184451	ENSG00000151882	True	True	False	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E7EDE823	CCR3_CCL8	simple:P51677	simple:P80075	ENSG00000183625	ENSG00000108700	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0FF55B42C	EPHB3_EFNB1	simple:P54753	simple:P98172	ENSG00000182580	ENSG00000090776	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F21D6CA0	EPHB4_EFNB1	simple:P54760	simple:P98172	ENSG00000196411	ENSG00000090776	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0470AF83E	EPHB1_EFNB1	simple:P54762	simple:P98172	ENSG00000154928	ENSG00000090776	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07D40A3F3	GHSR_GHRL	simple:Q92847	simple:Q9UBU3	ENSG00000121853	ENSG00000157017	True	True	False	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS085C150CE	ACE2_GHRL	simple:Q9BYF1	simple:Q9UBU3	ENSG00000130234	ENSG00000157017	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0EB3C2743	GHSR_LEAP2	simple:Q92847	simple:Q969E1	ENSG00000121853	ENSG00000164406	True	True	False	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B0CF0EDF	TNFSF15_TNFRSF25	simple:O95150	simple:Q93038	ENSG00000181634	ENSG00000215788	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D9EFC4F7	GNRH1_GNRHR	simple:P01148	simple:P30968	ENSG00000147437	ENSG00000109163	True	False	True	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08A819670	CD70_GPRC5B	simple:P32970	simple:Q9NZH0	ENSG00000125726	ENSG00000167191	True	False	True	InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS084816B12	HCRT_HCRTR1	simple:O43612	simple:O43613	ENSG00000161610	ENSG00000121764	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02461AE98	HCRT_HCRTR2	simple:O43612	simple:O43614	ENSG00000161610	ENSG00000137252	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS070C51D94	FZD7_WNT3	simple:O75084	simple:P56703	ENSG00000155760	ENSG00000277641	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A4EE6FE1	LRP5_FAM3B	simple:O75197	simple:P58499	ENSG00000162337	ENSG00000183844	True	True	False	InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS090987D9C	GHRHR_GHRL	simple:Q02643	simple:Q9UBU3	ENSG00000106128	ENSG00000157017	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05E001125	LGR5_RSPO4	simple:O75473	simple:Q2I0M5	ENSG00000139292	ENSG00000101282	True	True	False	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05B1FA8A8	LRP6_CKLF	simple:O75581	simple:Q9UBR5	ENSG00000070018	ENSG00000217555	True	True	False	IMEx,IntAct	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BE567EFB	GAL_GALR1	simple:P22466	simple:P47211	ENSG00000069482	ENSG00000166573	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00EC753E6	GLP2R_GCG	simple:O95838	simple:P01275	ENSG00000065325	ENSG00000115263	True	True	False	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03E48EFEA	C3_C3AR1	simple:P01024	simple:Q16581	ENSG00000125730	ENSG00000171860	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03E273233	ADORA2A_ENTPD1	simple:P29274	simple:P49961	ENSG00000128271	ENSG00000138185	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS079728E8B	ADORA2B_ENTPD1	simple:P29275	simple:P49961	ENSG00000170425	ENSG00000138185	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS069924427	AGT_AGTR2	simple:P01019	simple:P50052	ENSG00000135744	ENSG00000180772	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS075D9B9AD	KNG1_BDKRB1	simple:P01042	simple:P46663	ENSG00000113889	ENSG00000100739	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06AC5AF53	PENK_MRGPRX1	simple:P01210	simple:Q96LB2	ENSG00000181195	ENSG00000170255	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS033180726	CGA_LHCGR	simple:P01215	simple:P22888	ENSG00000135346	ENSG00000138039	True	False	True	I2D,InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F102AAC5	LGR5_RSPO1	simple:O75473	simple:Q2MKA7	ENSG00000139292	ENSG00000169218	True	True	False	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0C0E2C69C	POMC_MC2R	simple:P01189	simple:Q01718	ENSG00000115138	ENSG00000185231	True	False	True	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS043E0F61D	PTGER3_GHRL	simple:P43115	simple:Q9UBU3	ENSG00000050628	ENSG00000157017	True	True	False	InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000237405	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00046DCF3	EPHA4_EFNB1	simple:P54764	simple:P98172	ENSG00000116106	ENSG00000090776	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08718E4FB	EPHB6_EFNB3	simple:O15197	simple:Q15768	ENSG00000275482	ENSG00000108947	True	True	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A5B945E3	EPHB3_EFNB3	simple:P54753	simple:Q15768	ENSG00000182580	ENSG00000108947	False	True	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0865716E5	EPHB4_EFNB3	simple:P54760	simple:Q15768	ENSG00000196411	ENSG00000108947	False	True	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC047CEF2DD	CRLF2_TSLPR	simple:Q9HC73	complex:TSLPR	ENSG00000205755		True	True	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS087A17AD6	EPO_EPOR	simple:P01588	simple:P19235	ENSG00000130427	ENSG00000187266	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0A0DE9CD6	EPO_EPHB4	simple:P01588	simple:P54760	ENSG00000130427	ENSG00000196411	True	False	True	IMEx,InnateDB-All,IntAct	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	ENSG00000125266	ENSG00000196411	False	True	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03A2EFDD5	EPHA1_EFNA5	simple:P21709	simple:P52803	ENSG00000146904	ENSG00000184349	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02AFCED82	EPHA2_EFNA5	simple:P29317	simple:P52803	ENSG00000142627	ENSG00000184349	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS042EB8C7A	TBXA2R_GHRL	simple:P21731	simple:Q9UBU3	ENSG00000006638	ENSG00000157017	True	True	False	InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS012CCE326	EPHA8_EFNA5	simple:P29322	simple:P52803	ENSG00000070886	ENSG00000184349	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01A8F745A	EPHA1_EFNA3	simple:P21709	simple:P52797	ENSG00000146904	ENSG00000143590	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07BECB892	EPHA2_EFNA3	simple:P29317	simple:P52797	ENSG00000142627	ENSG00000143590	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AB0604B5	EPHA3_EFNA3	simple:P29320	simple:P52797	ENSG00000044524	ENSG00000143590	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0DF162C10	EPHA8_EFNA3	simple:P29322	simple:P52797	ENSG00000070886	ENSG00000143590	False	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05E6D620E	EPHA1_EFNA4	simple:P21709	simple:P52798	ENSG00000146904	ENSG00000243364	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09F973C1A	EPHA2_EFNA4	simple:P29317	simple:P52798	ENSG00000142627	ENSG00000243364	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS041888D39	EPHA3_EFNA4	simple:P29320	simple:P52798	ENSG00000044524	ENSG00000243364	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS02B285B4D	EPHA8_EFNA4	simple:P29322	simple:P52798	ENSG00000070886	ENSG00000243364	True	True	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0EDD4928A	NGF_NGFR	simple:P01138	simple:P08138	ENSG00000134259	ENSG00000064300	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS08B85996F	TTR_NGFR	simple:P02766	simple:P08138	ENSG00000118271	ENSG00000064300	True	False	True	IMEx,InnateDB-All,MINT	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS082ABF1EA	EFNB2_EPHB3	simple:P52799	simple:P54753	ENSG00000125266	ENSG00000182580	False	True	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0B1F94CD2	POMC_MC3R	simple:P01189	simple:P41968	ENSG00000115138	ENSG00000124089	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS034C2FBA9	AGRP_MC3R	simple:O00253	simple:P41968	ENSG00000159723	ENSG00000124089	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0BE6DBE1A	POMC_MC5R	simple:P01189	simple:P33032	ENSG00000115138	ENSG00000176136	True	False	True	guidetopharmacology.org	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS03E450F99	EFNA1_EPHA7	simple:P20827	simple:Q15375	ENSG00000169242	ENSG00000135333	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D5DBB634	EFNA3_EPHA7	simple:P52797	simple:Q15375	ENSG00000143590	ENSG00000135333	False	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F81DBF22	EFNA4_EPHA7	simple:P52798	simple:Q15375	ENSG00000243364	ENSG00000135333	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	ENSG00000135414	ENSG00000169604	True	False	True	InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS00A6240B6	WNT1_ROR2	simple:P04628	simple:Q01974	ENSG00000125084	ENSG00000169071	True	False	True	InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS014B0FCD2	WNT1_FZD3	simple:P04628	simple:Q9NPG1	ENSG00000125084	ENSG00000104290	True	False	True	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0F26BB901	WNT2_FZD3	simple:P09544	simple:Q9NPG1	ENSG00000105989	ENSG00000104290	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0AD0ED887	TNFRSF11B_TNFSF10	simple:O00300	simple:P50591	ENSG00000164761	ENSG00000121858	True	False	False	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS023738D54	FGFR1_FGF3	simple:P11362	simple:P11487	ENSG00000077782	ENSG00000186895	True	True	False	I2D,InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07833475A	FGFR1_FGF7	simple:P11362	simple:P21781	ENSG00000077782	ENSG00000140285	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01DCC7684	EFNA2_EPHA7	simple:O43921	simple:Q15375	ENSG00000099617	ENSG00000135333	False	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0649EA05F	FGFR4_FGF9	simple:P22455	simple:P31371	ENSG00000160867	ENSG00000102678	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07BA4A3B7	FGFR2_FGF8	simple:P21802	simple:P55075	ENSG00000066468	ENSG00000107831	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05C077A1E	FGFR4_FGF8	simple:P22455	simple:P55075	ENSG00000160867	ENSG00000107831	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D99CC068	FGFR3_FGF8	simple:P22607	simple:P55075	ENSG00000068078	ENSG00000107831	True	True	False	I2D,IMEx,InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS07A0F4D73	FGFR1_FGF23	simple:P11362	simple:Q9GZV9	ENSG00000077782	ENSG00000118972	True	True	False	IMEx,InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01D785DBA	FGFR2_FGF23	simple:P21802	simple:Q9GZV9	ENSG00000066468	ENSG00000118972	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0883B7EE4	FGFR3_FGF23	simple:P22607	simple:Q9GZV9	ENSG00000068078	ENSG00000118972	True	True	False	I2D	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0E63AB61E	EFNA2_EPHA4	simple:O43921	simple:P54764	ENSG00000099617	ENSG00000116106	False	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0EBFE1854	EFNA1_EPHA4	simple:P20827	simple:P54764	ENSG00000169242	ENSG00000116106	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05B4EB419	EFNA3_EPHA4	simple:P52797	simple:P54764	ENSG00000143590	ENSG00000116106	False	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0659DBE72	EFNA4_EPHA4	simple:P52798	simple:P54764	ENSG00000243364	ENSG00000116106	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0769B1FF3	FGFR1_FGF8	simple:P11362	simple:P55075	ENSG00000077782	ENSG00000107831	True	True	False	I2D,IMEx,InnateDB-All,IntAct	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0816A4ED4	FGFR4_EPHA4	simple:P22455	simple:P54764	ENSG00000160867	ENSG00000116106	True	True	True	I2D,InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS05550A895	WNT7A_FZD5	simple:O00755	simple:Q13467	ENSG00000154764	ENSG00000163251	True	False	True	curated	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	ENSG00000101144	ENSG00000117090	True	False	True	InnateDB-All	False	1.399																																																																																																																																																																																																																																																																																																																																																																									
