gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1 Neurons	CA2/CA3 Neuron	Cajal Retzius	Choroid Plexus	Dentate Gyrus	Fibroblast	Inhibitory Interneurons	Microglia	Neurons	OPC	Oligo	Pericytes	Subiculum	VLMC	Vascular Endothelial
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0193C3064	0.0189490055	0.0045135224	0.0131368251	0.0	0.0629069852	0.0058674986	0.1352145714	0.0053427649	0.010968337	0.0151736972	0.0	0.0190338127	0.0	0.0107177883	0.2502956341	0.0
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0D782F60B	0.0189490055	0.0045135224	0.0131368251	0.0	0.0629069852	0.0058674986	0.1352145714	0.0053427649	0.010968337	0.0151736972	0.0	0.0190338127	0.0	0.0107177883	0.2502956341	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS080C0EEB8	0.0305844628	0.0054624237	0.0031317201	0.1235809296	0.0	0.0075121365	0.0	0.0279661816	0.0241248395	0.0021055559	0.0	0.0088191852	0.0	0.0113926356	0.0	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0B2D5BA95	0.0305844628	0.0054624237	0.0031317201	0.1235809296	0.0	0.0075121365	0.0	0.0279661816	0.0241248395	0.0021055559	0.0	0.0088191852	0.0	0.0113926356	0.0	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0DC5ADBF1	0.0305844628	0.0054624237	0.0031317201	0.1235809296	0.0	0.0075121365	0.0	0.0279661816	0.0241248395	0.0021055559	0.0	0.0088191852	0.0	0.0113926356	0.0	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0CA020C34	0.0305844628	0.0054624237	0.0031317201	0.1235809296	0.0	0.0075121365	0.0	0.0279661816	0.0241248395	0.0021055559	0.0	0.0088191852	0.0	0.0113926356	0.0	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E4DE8215	0.0305844628	0.0054624237	0.0031317201	0.1235809296	0.0	0.0075121365	0.0	0.0279661816	0.0241248395	0.0021055559	0.0	0.0088191852	0.0	0.0113926356	0.0	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E7523314	0.0305844628	0.0054624237	0.0031317201	0.1235809296	0.0	0.0075121365	0.0	0.0279661816	0.0241248395	0.0021055559	0.0	0.0088191852	0.0	0.0113926356	0.0	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0D81C6C1D	0.0305844628	0.0054624237	0.0031317201	0.1235809296	0.0	0.0075121365	0.0	0.0279661816	0.0241248395	0.0021055559	0.0	0.0088191852	0.0	0.0113926356	0.0	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0261EA048	0.4390486539	0.002695043	0.0051870269	0.0	0.1733560197	0.0116293863	0.4339437931	0.0040598007	0.0177601262	0.0	0.0173630395	0.0280891985	0.0	0.0079763821	1.0731267805	0.0351311029
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS01C2BA5C8	0.4390486539	0.002695043	0.0051870269	0.0	0.1733560197	0.0116293863	0.4339437931	0.0040598007	0.0177601262	0.0	0.0173630395	0.0280891985	0.0	0.0079763821	1.0731267805	0.0351311029
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS02C418D99	0.4390486539	0.002695043	0.0051870269	0.0	0.1733560197	0.0116293863	0.4339437931	0.0040598007	0.0177601262	0.0	0.0173630395	0.0280891985	0.0	0.0079763821	1.0731267805	0.0351311029
SLAMF1	Q13291	False	SLAF1_HUMAN		CPI-SS0097929A7	0.021394581	0.0048633251	0.0045610654	0.0	0.0	0.0022217174	0.0	0.0	0.0541649248	0.0017927499	0.0	0.0	0.0	0.0057857507	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0E32BEF02	0.0069238316	0.0	0.0	0.0	0.0	0.0003418264	0.0237746552	0.0038712872	0.006835938	0.0	0.0056383932	0.009630737	0.0	0.0008526406	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS05550A895	0.0069238316	0.0	0.0	0.0	0.0	0.0003418264	0.0237746552	0.0038712872	0.006835938	0.0	0.0056383932	0.009630737	0.0	0.0008526406	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D4F593F1	0.4524230564	3.8555361284	4.45142303	1.8930014648	0.5301007094	8.6717579473	2.2949250493	1.9566127842	0.4880666112	2.5206150531	0.2974860735	0.4050807934	0.846375	1.6726789106	1.1378331707	1.3722777529
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	0.4524230564	3.8555361284	4.45142303	1.8930014648	0.5301007094	8.6717579473	2.2949250493	1.9566127842	0.4880666112	2.5206150531	0.2974860735	0.4050807934	0.846375	1.6726789106	1.1378331707	1.3722777529
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.4524230564	3.8555361284	4.45142303	1.8930014648	0.5301007094	8.6717579473	2.2949250493	1.9566127842	0.4880666112	2.5206150531	0.2974860735	0.4050807934	0.846375	1.6726789106	1.1378331707	1.3722777529
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.4524230564	3.8555361284	4.45142303	1.8930014648	0.5301007094	8.6717579473	2.2949250493	1.9566127842	0.4880666112	2.5206150531	0.2974860735	0.4050807934	0.846375	1.6726789106	1.1378331707	1.3722777529
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.4524230564	3.8555361284	4.45142303	1.8930014648	0.5301007094	8.6717579473	2.2949250493	1.9566127842	0.4880666112	2.5206150531	0.2974860735	0.4050807934	0.846375	1.6726789106	1.1378331707	1.3722777529
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.4524230564	3.8555361284	4.45142303	1.8930014648	0.5301007094	8.6717579473	2.2949250493	1.9566127842	0.4880666112	2.5206150531	0.2974860735	0.4050807934	0.846375	1.6726789106	1.1378331707	1.3722777529
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.7747159005	0.0603400969	0.1398781678	0.4372155141	2.5000496502	0.0154650656	1.2858113153	0.1395552289	0.0190325748	0.4897584469	0.6742198286	0.3625357864	0.4921421705	0.4976823591	1.6902670976	0.3053316324
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.7747159005	0.0603400969	0.1398781678	0.4372155141	2.5000496502	0.0154650656	1.2858113153	0.1395552289	0.0190325748	0.4897584469	0.6742198286	0.3625357864	0.4921421705	0.4976823591	1.6902670976	0.3053316324
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.0213541091	0.0084327024	0.0130574617	0.0	0.0655886459	0.0051798541	3.351866178	0.1888297696	0.0072504434	0.0165975062	0.0155378489	0.0028457382	0.0	0.1041584882	0.0	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS00A6240B6	0.0213541091	0.0084327024	0.0130574617	0.0	0.0655886459	0.0051798541	3.351866178	0.1888297696	0.0072504434	0.0165975062	0.0155378489	0.0028457382	0.0	0.1041584882	0.0	0.0
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS002673EFE	0.422438353	0.3671002486	0.2736099026	1.1534008911	0.4031336213	0.4258830057	0.3552785725	0.3195856784	0.1222447631	0.6669287856	0.5004688825	0.2616807667	0.8401646714	0.5240061527	0.6773911486	0.3118139987
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS014B0FCD2	0.422438353	0.3671002486	0.2736099026	1.1534008911	0.4031336213	0.4258830057	0.3552785725	0.3195856784	0.1222447631	0.6669287856	0.5004688825	0.2616807667	0.8401646714	0.5240061527	0.6773911486	0.3118139987
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS0F26BB901	0.422438353	0.3671002486	0.2736099026	1.1534008911	0.4031336213	0.4258830057	0.3552785725	0.3195856784	0.1222447631	0.6669287856	0.5004688825	0.2616807667	0.8401646714	0.5240061527	0.6773911486	0.3118139987
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.351756029	2.5881288879	0.1940113642	0.1234926831	5.6658466059	1.4707306437	4.6098505025	0.1448890636	0.0405563895	0.1572391841	0.4855756204	0.0305146762	3.5434999091	0.3101964601	4.192179878	0.553076
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0AD0ED887	0.0	0.0032432516	0.0	0.0	0.0	0.0018982157	0.0321547537	0.0011856388	0.0978252721	0.0	0.0	0.0009460484	0.0	0.0010829755	0.0	0.3395231632
FGF3	P11487	False	FGF3_HUMAN		CPI-SS023738D54	0.0	0.0	0.0	0.0	0.0	0.0003144308	0.0	0.0	0.0	0.0	0.0	0.0013811041	0.0	0.001119107	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS0E0BCE16F	0.0062149632	0.0272127037	0.1813056925	0.0711338732	0.0324513054	0.180706557	0.0	0.0172454988	0.0421374902	0.0546411143	0.0	0.0166950945	0.0	0.0997226035	0.2311871463	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	7.9141639491	4.5331143884	3.2029099963	4.4411040845	0.9599309212	5.4285910148	1.7153116847	4.9612274573	0.6883375565	4.2832323274	9.3111305796	13.9975544376	1.9115622841	4.9459686247	1.3399490073	1.3254412956
FGF7	P21781	False	FGF7_HUMAN		CPI-SS07833475A	0.0174152686	0.0250899185	0.0157191373	0.0	0.1275558177	0.0099152181	0.0	0.018539051	0.0115960977	0.0150966398	0.0044505864	0.0076527251	0.0	0.0031451902	0.139932561	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS038E93B77	0.0113352569	0.1078336645	0.113314786	0.0899577979	0.0425007438	0.1343721362	0.0071372187	0.4270634264	0.099644671	0.1502472285	0.0427764736	0.067283278	0.0	0.1449707708	0.1438952443	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0907A7598	0.0113352569	0.1078336645	0.113314786	0.0899577979	0.0425007438	0.1343721362	0.0071372187	0.4270634264	0.099644671	0.1502472285	0.0427764736	0.067283278	0.0	0.1449707708	0.1438952443	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0649EA05F	0.0113352569	0.1078336645	0.113314786	0.0899577979	0.0425007438	0.1343721362	0.0071372187	0.4270634264	0.099644671	0.1502472285	0.0427764736	0.067283278	0.0	0.1449707708	0.1438952443	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS07A9A501C	0.0113352569	0.1078336645	0.113314786	0.0899577979	0.0425007438	0.1343721362	0.0071372187	0.4270634264	0.099644671	0.1502472285	0.0427764736	0.067283278	0.0	0.1449707708	0.1438952443	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS0769B1FF3	0.0	0.0010514876	0.0	0.0	0.0	0.0	0.0	0.0030906869	0.0	0.0	0.0	0.0	0.0	0.0018616566	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS07BA4A3B7	0.0	0.0010514876	0.0	0.0	0.0	0.0	0.0	0.0030906869	0.0	0.0	0.0	0.0	0.0	0.0018616566	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS05C077A1E	0.0	0.0010514876	0.0	0.0	0.0	0.0	0.0	0.0030906869	0.0	0.0	0.0	0.0	0.0	0.0018616566	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS0D99CC068	0.0	0.0010514876	0.0	0.0	0.0	0.0	0.0	0.0030906869	0.0	0.0	0.0	0.0	0.0	0.0018616566	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS07A0F4D73	0.0073254009	0.0036635022	0.0059059973	0.0	0.0	0.0022230128	0.0	0.0107094386	0.0134436863	0.0	0.0	0.0062672962	0.0	0.0106310948	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS01D785DBA	0.0073254009	0.0036635022	0.0059059973	0.0	0.0	0.0022230128	0.0	0.0107094386	0.0134436863	0.0	0.0	0.0062672962	0.0	0.0106310948	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS0883B7EE4	0.0073254009	0.0036635022	0.0059059973	0.0	0.0	0.0022230128	0.0	0.0107094386	0.0134436863	0.0	0.0	0.0062672962	0.0	0.0106310948	0.0	0.0
KL	Q9UEF7	False	KLOT_HUMAN		CPI-SS0BF490275	0.0627741496	0.0997269805	0.0829277587	0.0476794437	5.8588327833	0.1337066413	1.004356399	0.0160069324	0.0255598651	0.0524281982	0.0377626912	0.0340158958	0.0292952727	0.0438185443	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0E63AB61E	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0816A4ED4	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0D1AE5C79	0.6487806554	3.1111734513	4.623541196	0.5489017113	1.7244928522	4.2308822367	1.0383248719	0.7013681565	0.6893832546	2.8374511759	0.7151621156	1.1073098173	0.8106135455	2.0278320636	2.1417164634	1.4543610147
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	0.0156823398	0.0223938139	0.0227576127	0.0497685761	0.0	0.0217112164	0.0	0.0189603448	0.3253339391	0.0320151049	0.1000783844	0.021004468	0.4157793209	0.0259894281	0.0	0.1516177929
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02E314589	0.0706312153	0.1978044778	0.4217502564	0.7898451338	0.1688776847	0.3534383093	0.3666021281	0.1926753722	0.0947425266	0.1074329893	0.2005416476	0.5660633659	0.0522466023	0.2186357519	0.1549570732	0.0880591765
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02C29C238	0.0706312153	0.1978044778	0.4217502564	0.7898451338	0.1688776847	0.3534383093	0.3666021281	0.1926753722	0.0947425266	0.1074329893	0.2005416476	0.5660633659	0.0522466023	0.2186357519	0.1549570732	0.0880591765
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS03F821467	0.0706312153	0.1978044778	0.4217502564	0.7898451338	0.1688776847	0.3534383093	0.3666021281	0.1926753722	0.0947425266	0.1074329893	0.2005416476	0.5660633659	0.0522466023	0.2186357519	0.1549570732	0.0880591765
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.0475124601	1.6121940436	1.4461386812	0.4166915975	0.1349092555	0.8285330712	0.1768578041	1.3937252857	0.0821924292	1.2961743466	1.4281400642	0.0945065457	0.2058017089	1.1642114843	0.0584010948	2.3825708145
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0658257AC	0.0475124601	1.6121940436	1.4461386812	0.4166915975	0.1349092555	0.8285330712	0.1768578041	1.3937252857	0.0821924292	1.2961743466	1.4281400642	0.0945065457	0.2058017089	1.1642114843	0.0584010948	2.3825708145
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	2.0040777471	0.662512217	0.7547620132	1.4535230423	2.1425346404	2.3501616076	0.9208409557	0.8850894947	1.3365295777	1.0930261159	1.7847381633	0.8052705738	1.1683514432	1.2638153412	1.8511377317	2.2113403235
CD36	P16671	False	CD36_HUMAN		CPI-SS0EB136379	0.0113467514	0.0153767858	0.0149710354	0.0	0.0	0.0049503772	0.0658570638	0.0004591014	0.1049994458	0.012537978	0.004878251	0.0032676535	0.0	0.0077163476	0.0	0.0
RYK	P34925	False	RYK_HUMAN		CPI-SS0D8972B21	0.9679560948	0.6959533402	0.626675701	0.359796507	0.4919557044	0.7972497346	0.8208450049	0.6105191552	0.5201945011	0.4827736179	0.6133989293	0.5185333427	0.8056542841	0.640592325	0.5303293488	0.9653079147
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.8641424589	0.0666408493	0.0561673409	0.2663056353	0.7730873868	0.395678226	1.0484825465	0.0173187732	1.1083280166	0.0508984303	0.1698099426	0.0133984173	0.8474438572	0.0347555652	2.7462881036	0.2039828382
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.8641424589	0.0666408493	0.0561673409	0.2663056353	0.7730873868	0.395678226	1.0484825465	0.0173187732	1.1083280166	0.0508984303	0.1698099426	0.0133984173	0.8474438572	0.0347555652	2.7462881036	0.2039828382
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0C2561156	0.1609595756	0.0089023017	0.0108864252	0.0429667676	0.442777202	0.0069015412	0.0	0.0213754041	0.0430377309	0.0043373487	0.0313875497	0.007939096	0.3206845341	0.009517191	0.4156992927	0.6819847353
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.1609595756	0.0089023017	0.0108864252	0.0429667676	0.442777202	0.0069015412	0.0	0.0213754041	0.0430377309	0.0043373487	0.0313875497	0.007939096	0.3206845341	0.009517191	0.4156992927	0.6819847353
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.1609595756	0.0089023017	0.0108864252	0.0429667676	0.442777202	0.0069015412	0.0	0.0213754041	0.0430377309	0.0043373487	0.0313875497	0.007939096	0.3206845341	0.009517191	0.4156992927	0.6819847353
FZD10	Q9ULW2	False	FZD10_HUMAN		CPI-SS0A683CBC1	0.0035037377	0.0	0.0023280358	0.0	0.0	0.0004675401	0.0558201084	0.0	0.0	0.0	0.0	0.0012904691	0.0	0.0009079336	0.0	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	1.2399226601	0.0422301572	0.1216734386	0.1397044155	3.9562218916	0.3614569863	3.1402688079	0.0836004511	1.4788520168	0.0387003171	0.073480751	0.1436384878	0.7702898295	0.0766531958	4.1769863732	0.3043160882
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	1.2399226601	0.0422301572	0.1216734386	0.1397044155	3.9562218916	0.3614569863	3.1402688079	0.0836004511	1.4788520168	0.0387003171	0.073480751	0.1436384878	0.7702898295	0.0766531958	4.1769863732	0.3043160882
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	1.2399226601	0.0422301572	0.1216734386	0.1397044155	3.9562218916	0.3614569863	3.1402688079	0.0836004511	1.4788520168	0.0387003171	0.073480751	0.1436384878	0.7702898295	0.0766531958	4.1769863732	0.3043160882
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.0542731018	0.0576700927	0.0427241706	0.0	0.4880365468	0.0462048736	0.2255689951	0.1491881699	0.0	0.1492428723	0.0018099565	0.0077907526	8.5093908864	0.1714956359	0.0	0.9248290765
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.0542731018	0.0576700927	0.0427241706	0.0	0.4880365468	0.0462048736	0.2255689951	0.1491881699	0.0	0.1492428723	0.0018099565	0.0077907526	8.5093908864	0.1714956359	0.0	0.9248290765
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.0542731018	0.0576700927	0.0427241706	0.0	0.4880365468	0.0462048736	0.2255689951	0.1491881699	0.0	0.1492428723	0.0018099565	0.0077907526	8.5093908864	0.1714956359	0.0	0.9248290765
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.0542731018	0.0576700927	0.0427241706	0.0	0.4880365468	0.0462048736	0.2255689951	0.1491881699	0.0	0.1492428723	0.0018099565	0.0077907526	8.5093908864	0.1714956359	0.0	0.9248290765
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.0542731018	0.0576700927	0.0427241706	0.0	0.4880365468	0.0462048736	0.2255689951	0.1491881699	0.0	0.1492428723	0.0018099565	0.0077907526	8.5093908864	0.1714956359	0.0	0.9248290765
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.0542731018	0.0576700927	0.0427241706	0.0	0.4880365468	0.0462048736	0.2255689951	0.1491881699	0.0	0.1492428723	0.0018099565	0.0077907526	8.5093908864	0.1714956359	0.0	0.9248290765
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	6.3111482529	0.8661019829	0.3786916935	1.0991374437	0.4526971232	0.5229622383	14.4183913842	0.4548648458	1.5477519344	1.6066894298	4.0927013592	5.0456634278	11.7291893523	0.8849035634	4.6620295854	6.5794872353
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	1.0966734457	0.4761421242	0.4606260178	0.2843979035	0.7327071496	0.6021349643	0.2016161134	0.4896980387	1.6467346596	0.5309897281	0.7063494604	1.2331083124	0.1582554667	0.5989794964	0.3541608052	0.2267502808
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	1.0966734457	0.4761421242	0.4606260178	0.2843979035	0.7327071496	0.6021349643	0.2016161134	0.4896980387	1.6467346596	0.5309897281	0.7063494604	1.2331083124	0.1582554667	0.5989794964	0.3541608052	0.2267502808
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	1.0966734457	0.4761421242	0.4606260178	0.2843979035	0.7327071496	0.6021349643	0.2016161134	0.4896980387	1.6467346596	0.5309897281	0.7063494604	1.2331083124	0.1582554667	0.5989794964	0.3541608052	0.2267502808
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.1245114252	0.0367945935	0.0471407543	0.1329574014	0.0650599951	0.0143135406	0.0339263645	0.2885453157	0.1711163516	0.1107127328	0.0936518844	0.0463374732	0.031742	0.0619599397	0.0	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0EBA5A4D8	0.0050619608	0.0061901317	0.0020814815	0.0	0.0354906946	0.0057677682	0.0887567635	0.0026328293	0.0182768497	0.0013813264	0.0070604272	0.0201472319	0.0	0.001738116	0.1136015122	2.1910222956
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.0050619608	0.0061901317	0.0020814815	0.0	0.0354906946	0.0057677682	0.0887567635	0.0026328293	0.0182768497	0.0013813264	0.0070604272	0.0201472319	0.0	0.001738116	0.1136015122	2.1910222956
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.0589396484	0.0014865516	0.0046064772	0.0	0.0722716108	0.0011548665	0.1385517586	0.0035056711	0.1043363224	0.0068663443	0.0746330939	0.0124445722	0.1103265682	0.0034978886	0.0	0.1553059279
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.0	0.0	0.0	0.0	0.0	0.0005701967	0.0445801675	0.0	0.0072074566	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.0	0.0	0.0	0.0	0.0	0.0005701967	0.0445801675	0.0	0.0072074566	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.0	0.0	0.0	0.0	0.0	0.0005701967	0.0445801675	0.0	0.0072074566	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.0	0.0	0.0	0.0	0.0	0.0005701967	0.0445801675	0.0	0.0072074566	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.0050619609	0.0005108538	0.0	0.0	0.033172447	0.0015464383	0.0	0.0	0.0622589265	0.0	0.0	0.0	0.0	0.0040200252	0.0	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.925182946	0.1017202991	0.1296911175	0.0503629085	0.3741766847	0.0860821563	0.1658757586	0.0863950063	0.0502823939	0.0975198006	0.0814910503	0.1624904047	0.4851369318	0.1979604301	0.705446878	0.2380861912
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.0185516092	0.0059628984	0.007264034	0.1014035704	0.0153989015	0.0161082458	0.0	0.0177877145	0.0304421379	0.0091229985	0.0034725483	0.0181686909	0.0	0.0083035129	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.0185516092	0.0059628984	0.007264034	0.1014035704	0.0153989015	0.0161082458	0.0	0.0177877145	0.0304421379	0.0091229985	0.0034725483	0.0181686909	0.0	0.0083035129	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.0	0.000921625	0.0	0.0	0.0	0.0020014011	0.0	0.0013072374	0.024624606	0.0	0.0054140239	0.0018111847	0.1103265666	0.0017924808	0.0	0.1326048905
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.0	0.000921625	0.0	0.0	0.0	0.0020014011	0.0	0.0013072374	0.024624606	0.0	0.0054140239	0.0018111847	0.1103265666	0.0017924808	0.0	0.1326048905
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.1270099209	1.4983097574	3.291998848	8.9593239577	0.1472326601	1.7307635137	1.4564261429	2.2476945424	0.1535944435	1.9055511671	0.2191372381	0.1296853365	0.4315133864	3.0601949279	0.1381883415	0.3820355588
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.1270099209	1.4983097574	3.291998848	8.9593239577	0.1472326601	1.7307635137	1.4564261429	2.2476945424	0.1535944435	1.9055511671	0.2191372381	0.1296853365	0.4315133864	3.0601949279	0.1381883415	0.3820355588
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0830C7910	0.0	0.0160199657	0.0034705572	0.0	0.0	0.0014880682	0.0378931429	0.0087692156	0.0	0.0514414301	0.0053861605	0.0014514942	0.0	0.0195487821	0.0	0.0
