gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1 Neurons	CA2/CA3 Neuron	Cajal Retzius	Choroid Plexus	Dentate Gyrus	Fibroblast	Inhibitory Interneurons	Microglia	Neurons	OPC	Oligo	Pericytes	Subiculum	VLMC	Vascular Endothelial
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.1295406381	0.3974422653	0.2537486522	0.3279272232	0.1832381979	0.6014030834	0.4976430861	0.1809267148	0.2381244614	0.5232986745	0.243996872	2.2444929006	0.3598166512	0.3314487135	0.3092607754	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.1295406381	0.3974422653	0.2537486522	0.3279272232	0.1832381979	0.6014030834	0.4976430861	0.1809267148	0.2381244614	0.5232986745	0.243996872	2.2444929006	0.3598166512	0.3314487135	0.3092607754	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.1295406381	0.3974422653	0.2537486522	0.3279272232	0.1832381979	0.6014030834	0.4976430861	0.1809267148	0.2381244614	0.5232986745	0.243996872	2.2444929006	0.3598166512	0.3314487135	0.3092607754	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.1295406381	0.3974422653	0.2537486522	0.3279272232	0.1832381979	0.6014030834	0.4976430861	0.1809267148	0.2381244614	0.5232986745	0.243996872	2.2444929006	0.3598166512	0.3314487135	0.3092607754	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.1295406381	0.3974422653	0.2537486522	0.3279272232	0.1832381979	0.6014030834	0.4976430861	0.1809267148	0.2381244614	0.5232986745	0.243996872	2.2444929006	0.3598166512	0.3314487135	0.3092607754	0.0
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.1295406381	0.3974422653	0.2537486522	0.3279272232	0.1832381979	0.6014030834	0.4976430861	0.1809267148	0.2381244614	0.5232986745	0.243996872	2.2444929006	0.3598166512	0.3314487135	0.3092607754	0.0
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.0046347794	0.0193252704	0.0035335333	0.0	0.003239328	0.0666667838	0.007038754	0.0096573688	0.0125624445	0.0426992441	0.0099755692	0.0099737786	0.0531067446	0.0178107913	0.0	0.0477219908
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.1123568897	0.0029426298	0.0007075223	0.0	0.096300692	0.0034798286	0.4567571137	0.0023394066	0.0	0.0124836619	0.0	0.005286429	0.0	0.0034746654	0.0499046795	0.4116591538
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.1123568897	0.0029426298	0.0007075223	0.0	0.096300692	0.0034798286	0.4567571137	0.0023394066	0.0	0.0124836619	0.0	0.005286429	0.0	0.0034746654	0.0499046795	0.4116591538
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.1699297772	1.0875933683	0.6745187901	0.315420512	3.0230012101	0.2634183986	1.5587745277	3.033376849	0.5669193999	1.4704694844	0.0699512229	0.0493065316	0.2053797	1.8381529337	6.1850539872	0.8694716239
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.1699297772	1.0875933683	0.6745187901	0.315420512	3.0230012101	0.2634183986	1.5587745277	3.033376849	0.5669193999	1.4704694844	0.0699512229	0.0493065316	0.2053797	1.8381529337	6.1850539872	0.8694716239
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.1699297772	1.0875933683	0.6745187901	0.315420512	3.0230012101	0.2634183986	1.5587745277	3.033376849	0.5669193999	1.4704694844	0.0699512229	0.0493065316	0.2053797	1.8381529337	6.1850539872	0.8694716239
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.1699297772	1.0875933683	0.6745187901	0.315420512	3.0230012101	0.2634183986	1.5587745277	3.033376849	0.5669193999	1.4704694844	0.0699512229	0.0493065316	0.2053797	1.8381529337	6.1850539872	0.8694716239
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS012CCE326	0.1699297772	1.0875933683	0.6745187901	0.315420512	3.0230012101	0.2634183986	1.5587745277	3.033376849	0.5669193999	1.4704694844	0.0699512229	0.0493065316	0.2053797	1.8381529337	6.1850539872	0.8694716239
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.1918226772	0.1207522324	0.0348327718	0.0	0.0	0.0059783047	0.0808611741	0.0315898448	0.0067336163	0.0117428122	0.0981718203	0.0275642012	0.0	0.0352216912	0.0194250194	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	1.4829473103	0.2510189946	1.6770621661	0.6214069277	0.0970054913	0.6514712805	0.2067808513	0.1137755371	0.0356869283	0.8690727331	0.8223988555	3.2968165772	0.03468609	0.9926067018	0.2022772692	0.1696157949
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.0624487241	0.1343727069	0.1148940983	0.0694835904	0.0702875072	0.1016102979	0.1164689942	0.0774519387	0.1154382598	0.1872562097	0.0783305326	0.0843023013	0.16461747	0.0893894109	0.1429265385	0.1063366068
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.0624487241	0.1343727069	0.1148940983	0.0694835904	0.0702875072	0.1016102979	0.1164689942	0.0774519387	0.1154382598	0.1872562097	0.0783305326	0.0843023013	0.16461747	0.0893894109	0.1429265385	0.1063366068
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.0624487241	0.1343727069	0.1148940983	0.0694835904	0.0702875072	0.1016102979	0.1164689942	0.0774519387	0.1154382598	0.1872562097	0.0783305326	0.0843023013	0.16461747	0.0893894109	0.1429265385	0.1063366068
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0DF162C10	0.0624487241	0.1343727069	0.1148940983	0.0694835904	0.0702875072	0.1016102979	0.1164689942	0.0774519387	0.1154382598	0.1872562097	0.0783305326	0.0843023013	0.16461747	0.0893894109	0.1429265385	0.1063366068
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.0108860538	0.001679913	0.0009528397	0.0	0.0255170906	0.0	0.0304925394	0.0	0.0	0.0	0.0	0.0049279112	0.0	0.0005795226	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.0108860538	0.001679913	0.0009528397	0.0	0.0255170906	0.0	0.0304925394	0.0	0.0	0.0	0.0	0.0049279112	0.0	0.0005795226	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.0108860538	0.001679913	0.0009528397	0.0	0.0255170906	0.0	0.0304925394	0.0	0.0	0.0	0.0	0.0049279112	0.0	0.0005795226	0.0	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS02B285B4D	0.0108860538	0.001679913	0.0009528397	0.0	0.0255170906	0.0	0.0304925394	0.0	0.0	0.0	0.0	0.0049279112	0.0	0.0005795226	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.0	0.0001980631	0.0007334389	0.0	0.0217940678	0.0	0.043415199	0.0050267272	0.0	0.0155152538	0.0	0.0269453074	0.0	0.0030232544	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS08B85996F	0.0	0.0001980631	0.0007334389	0.0	0.0217940678	0.0	0.043415199	0.0050267272	0.0	0.0155152538	0.0	0.0269453074	0.0	0.0030232544	0.0	0.0
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.6073798821	0.1723165096	0.3694041554	0.6823915663	0.9380151986	0.3533731271	0.9021826181	0.3386223149	0.0566262955	0.2792657687	0.7604115123	2.4538738767	0.57276824	0.3235472005	0.4119751923	0.0550709316
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.0337242752	0.0	0.0038691305	0.0	0.0	0.0024372116	0.008196379	0.0	0.0046816795	0.0014113678	0.0	0.0	0.0	0.0021712645	0.0	0.0
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	2.617650938	0.839758332	0.7725812002	1.504125988	4.0126401716	1.0341645499	1.9177367127	1.1039368206	3.1952750548	2.4929130412	1.7540174491	2.3742849169	1.8934622143	0.9473574007	1.7963036929	2.8371367067
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	2.617650938	0.839758332	0.7725812002	1.504125988	4.0126401716	1.0341645499	1.9177367127	1.1039368206	3.1952750548	2.4929130412	1.7540174491	2.3742849169	1.8934622143	0.9473574007	1.7963036929	2.8371367067
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.0368600569	0.0869166477	1.0156496973	0.0344430897	0.0424187947	0.6932481423	0.0744828847	0.0320613238	0.4108329879	0.305329954	0.0175384137	0.0202001962	0.0637379504	0.04207861	0.0840775246	0.0086551985
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.0368600569	0.0869166477	1.0156496973	0.0344430897	0.0424187947	0.6932481423	0.0744828847	0.0320613238	0.4108329879	0.305329954	0.0175384137	0.0202001962	0.0637379504	0.04207861	0.0840775246	0.0086551985
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.0368600569	0.0869166477	1.0156496973	0.0344430897	0.0424187947	0.6932481423	0.0744828847	0.0320613238	0.4108329879	0.305329954	0.0175384137	0.0202001962	0.0637379504	0.04207861	0.0840775246	0.0086551985
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	1.1091656172	0.5648380553	0.4631698804	0.7482476386	0.218152888	0.4407570255	0.4348594201	0.358779118	6.6284565858	0.8082880648	0.3501301124	0.2800361758	0.37612895	0.6231483161	0.0844377821	0.4189710855
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.0166482303	0.1993678182	0.2190487179	0.2795279518	0.0215038007	0.1844399507	0.0218713557	0.1684728899	0.0394749798	0.2270761966	0.0035242536	0.0120169296	0.05580357	0.1735563958	0.0327555256	0.0444231197
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.0	0.0044206761	0.0103226877	0.0	0.0	0.0069342481	0.0018949965	0.0028717064	0.0139155432	0.0	0.0115416534	0.0020341846	0.0	0.0053766945	0.0	0.0160356667
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.0	0.0044206761	0.0103226877	0.0	0.0	0.0069342481	0.0018949965	0.0028717064	0.0139155432	0.0	0.0115416534	0.0020341846	0.0	0.0053766945	0.0	0.0160356667
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS090987D9C	0.0	0.0044206761	0.0103226877	0.0	0.0	0.0069342481	0.0018949965	0.0028717064	0.0139155432	0.0	0.0115416534	0.0020341846	0.0	0.0053766945	0.0	0.0160356667
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS07D40A3F3	0.0	0.0044206761	0.0103226877	0.0	0.0	0.0069342481	0.0018949965	0.0028717064	0.0139155432	0.0	0.0115416534	0.0020341846	0.0	0.0053766945	0.0	0.0160356667
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.0	0.0044206761	0.0103226877	0.0	0.0	0.0069342481	0.0018949965	0.0028717064	0.0139155432	0.0	0.0115416534	0.0020341846	0.0	0.0053766945	0.0	0.0160356667
LEAP2	Q969E1	False	LEAP2_HUMAN		CPI-SS0EB3C2743	0.0	0.000460544	0.0	0.0	0.0	0.0004180776	0.0	0.0	0.0025521661	0.0031814132	0.0	0.0015892066	0.0	0.0008865498	0.0	0.0
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.004018431	0.1410581792	0.1709739516	0.0	0.0180995072	0.261450255	0.0459350548	0.0138522178	0.0025990945	0.0449230923	0.0161423396	0.0136108546	0.1203369	0.0400083347	0.0	0.0979038462
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS0D9EFC4F7	0.0029447276	0.0042590382	0.005826833	0.0	0.0	0.0043020443	0.0	0.0100128669	0.0	0.0	0.0	0.0028107304	0.0	0.005280053	0.0	0.0
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	1.335388691	0.1033111298	0.0557439229	0.2863298795	0.3165480507	0.5988529463	0.418775242	0.1960370299	0.1653857233	0.2646465923	0.3774415519	2.0050692948	0.14891593	0.0783915111	0.0757489615	0.062213641
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.0	0.0	0.0010545066	0.0	0.0	0.0004595463	0.0	0.0	0.0	0.0114394122	0.0	0.0	0.0	0.0060697291	0.0	0.0
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.0026918628	0.1077434338	0.1121148416	0.0250482169	0.0065732754	0.0050105113	0.0454429155	0.935074061	0.0070373723	0.0934407624	0.0075524994	0.0229738684	0.0	0.2774143712	0.0	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.0112865566	0.0164808467	0.0072845824	0.0509652831	0.0	0.0059884242	1.259045723	0.0112951953	0.9853934859	0.0232648462	0.0	0.0262034702	3.57574236	0.0139611081	0.0	44.4823545812
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.0666249614	0.5280114645	1.1226278815	0.1583316024	0.0711843562	0.5626974829	0.1190086	0.3361561433	0.0436450158	0.7962418218	0.2820445636	0.1123618715	0.0	0.7325366475	0.0	0.0479361111
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	2.7697807607	21.1687576372	16.871042332	1.0744250783	1.8942189348	17.3641660451	1.7171846764	13.2344494523	1.4632258151	15.803641381	1.2056507363	1.3725111848	1.70960573	13.7241530837	2.3399810897	2.7403420769
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.0099682124	0.0219284773	0.0207548503	0.1201020301	0.028262	0.0222227292	1.5629508449	0.1417781381	0.0	0.045639251	0.0215750852	0.0203722106	0.1203369	0.0445432807	0.3417041282	0.1780719231
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.0380305234	0.1314534245	0.1161287519	0.0809690361	0.0181658116	0.1928206953	0.0512104665	0.0649841746	0.0757848552	0.292064859	0.0628176441	0.1665824266	0.18905966	0.1624761864	0.2339601923	1.5506793761
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.003388969	0.0025425476	0.0043412045	0.0	0.0	0.0017988397	0.0	0.0083629118	0.0	0.011711288	0.0	0.0615127262	0.0	0.0071434041	0.0	0.0
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.0438338393	0.0356660279	0.0388702217	0.0416316265	0.095428087	0.0510055708	0.0298029096	0.0495093124	0.0554215865	0.0300703025	0.0321245967	0.0427607678	0.51650461	0.042942579	0.0	0.0
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS05E001125	0.0	0.0001669055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005120009	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.0180409117	0.011639997	0.0109231716	0.0	0.0	0.0015781766	0.0	0.0093796931	0.0703810143	0.0216967733	0.0	0.0006822928	0.0	0.0282108869	0.0	0.0
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.047182109	0.9733060287	0.4037690109	0.168516012	0.1027931486	0.0192509175	0.9507186152	0.2704056426	0.0638891257	1.4160611657	0.0181329592	0.0642794124	0.03669725	1.0630826712	0.0	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.1650569903	0.7787808532	0.1687989208	1.280417759	0.1282712935	0.3212419737	0.3301923335	0.1950079407	0.1099767075	0.2260496995	0.0756232217	0.0872866824	0.2513562	0.3328826943	6.2610407436	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.1650569903	0.7787808532	0.1687989208	1.280417759	0.1282712935	0.3212419737	0.3301923335	0.1950079407	0.1099767075	0.2260496995	0.0756232217	0.0872866824	0.2513562	0.3328826943	6.2610407436	0.0
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.5164659234	0.0590840115	0.0305639424	0.3144057771	0.1184870145	0.024764527	0.1642866939	0.1311650938	0.6930574054	0.0743056925	0.3066959533	0.0751414625	0.06648936	0.094793294	0.0917100513	0.1521232137
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.4646307469	7.1927000142	6.3363467941	1.2226958494	0.8988590435	10.3406313347	6.2541073382	5.6199269064	0.4410225241	3.8011974959	5.2530472555	0.4259396353	0.932768	4.9594611987	6.673424	0.5126799316
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.0032479441	0.0269588587	0.0829125033	0.0	0.0555766848	0.0026501536	0.0698209761	0.0169304814	3.1233783947	0.0810979936	0.0109773127	0.0153140028	0.0618047	0.0298668284	0.0	0.0
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	0.0032479441	0.0269588587	0.0829125033	0.0	0.0555766848	0.0026501536	0.0698209761	0.0169304814	3.1233783947	0.0810979936	0.0109773127	0.0153140028	0.0618047	0.0298668284	0.0	0.0
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0BE567EFB	0.0	0.0073585992	0.0033554865	0.0	0.0	0.0118580793	0.0	0.0062416951	0.0	0.0	0.0	0.0036823641	0.0	0.0123290768	0.0	0.0
GCG	P01275	False	GLUC_HUMAN		CPI-SS00EC753E6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072829308	0.0	0.0
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.0092071662	0.0116642901	0.0082900066	0.0	0.0141863297	0.0147962581	0.0	0.0090923226	0.7319829971	0.0332488175	0.0	0.0144926313	0.0	0.0080183865	0.0	0.0
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	0.5966599331	0.0272738661	0.0297501795	0.0580915783	0.0256946087	0.0122526481	0.0310117668	0.0546767431	6.5593565704	0.0951332812	0.5073423564	0.0208819111	0.1383126	0.0517712979	0.0	2.9058010085
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	0.5966599331	0.0272738661	0.0297501795	0.0580915783	0.0256946087	0.0122526481	0.0310117668	0.0546767431	6.5593565704	0.0951332812	0.5073423564	0.0208819111	0.1383126	0.0517712979	0.0	2.9058010085
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	0.5966599331	0.0272738661	0.0297501795	0.0580915783	0.0256946087	0.0122526481	0.0310117668	0.0546767431	6.5593565704	0.0951332812	0.5073423564	0.0208819111	0.1383126	0.0517712979	0.0	2.9058010085
AGTR2	P50052	False	AGTR2_HUMAN		CPI-SS069924427	0.0	0.0022339578	0.0010202051	0.0	0.0	0.0003311194	0.0	0.0057795374	0.0	0.0	0.0	0.0	0.0	0.0034533419	0.0	0.0
BDKRB1	P46663	False	BKRB1_HUMAN		CPI-SS075D9B9AD	0.0034006662	0.0037457045	0.0011121869	0.0	0.0097924022	0.0	0.0298910437	0.0059326378	0.0	0.0	0.0028832742	0.0	0.0	0.0029395216	0.0	0.0
MRGPRX1	Q96LB2	False	MRGX1_HUMAN		CPI-SS06AC5AF53	0.0	0.0017544566	0.0021584983	0.0	0.0	0.0046362853	0.0	0.000884649	0.0	0.0	0.00404879	0.0037959674	0.0	0.005715327	0.0	0.0
LHCGR	P22888	False	LSHR_HUMAN		CPI-SS033180726	0.0704142648	0.0052081483	0.0063314806	0.0	0.0	0.003336234	0.0439905306	0.0031752872	0.0017229816	0.0059644775	0.0050404364	0.0011389313	0.0	0.0135198588	0.1480428205	0.0
FSHR	P23945	False	FSHR_HUMAN		CPI-SS0577408A3	0.0226636862	0.0439308188	0.0364038921	0.0	0.029127308	0.0368310798	0.0	0.0380119797	0.0114680496	0.0420684224	0.0275608518	0.0223862373	0.0	0.0245500599	0.0488028718	0.0
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0C7833961	0.0777593834	0.0347562342	0.0551689991	0.0365983976	0.1675455652	0.04333584	0.0	0.0910294086	0.0356103796	0.0452841558	0.0257821085	0.0503452388	0.0	0.0392639924	0.0	0.0185481966
ASGR1	P07306	False	ASGR1_HUMAN		CPI-SS01963C4CA	0.0031135676	0.0008153411	0.0	0.0	0.0	0.0014276904	0.2041730671	0.0	0.0027884061	0.0	0.0	0.000723131	0.0	0.0012643352	0.1367058846	0.0
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS012B216F6	0.0216192628	0.004364859	0.0177680759	0.0256453675	0.0460669275	0.0064510395	0.0	0.0463798915	0.0065758001	0.0203728674	0.0	0.0065619939	0.0	0.10854971	0.0	0.0
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	0.1042322662	0.0267847933	0.0277185204	0.0	0.0626592935	0.0277323702	0.1558246746	0.0570190791	0.0233389522	0.0381373043	0.0986112357	0.0310515491	1.26315326	0.0766733174	0.0	0.0942355812
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.000994169	0.0025038423	0.0032624754	0.0	0.0	0.0031584997	0.0462080321	0.0049620333	0.240364591	0.0010351882	0.0	0.0043781975	0.0618047	0.002646797	0.1985482692	0.1876855556
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0C1F25516	0.0	0.0011642752	0.0017300663	0.0	0.0	0.0	0.0442405539	0.0029292107	0.0	0.0025899946	0.0	0.0	0.0	0.0	0.0	0.0
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	0.0048738883	0.0099168739	0.006689075	0.0	0.039900308	0.0023651315	0.0	0.0079473191	0.0040209188	0.0106661449	0.0	0.0	0.0	0.0146435966	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS030BB46BB	0.0080405434	0.0103193344	0.0059899197	0.0	0.0	0.0186255198	0.0174997114	0.0088621966	0.0134814285	0.0490645512	0.0073284439	0.0225569591	0.0	0.020845413	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0F66EA6BE	0.0080405434	0.0103193344	0.0059899197	0.0	0.0	0.0186255198	0.0174997114	0.0088621966	0.0134814285	0.0490645512	0.0073284439	0.0225569591	0.0	0.020845413	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS05F45873A	0.0080405434	0.0103193344	0.0059899197	0.0	0.0	0.0186255198	0.0174997114	0.0088621966	0.0134814285	0.0490645512	0.0073284439	0.0225569591	0.0	0.020845413	0.0	0.0
RXFP2	Q8WXD0	False	RXFP2_HUMAN		CPI-SS0D3A5646A	0.0	0.0084419419	0.0025569874	0.0	0.0	0.0005477001	0.0	0.0009096634	0.0	0.0015276762	0.0	0.0032585333	0.0	0.0313377839	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.02138414	0.2437189851	0.022493443	0.0	0.0238839058	0.0075392617	0.0060100029	0.1026133122	0.1404860246	1.4711096547	0.0150601832	0.0311405377	0.0	0.7331266793	0.0	0.0654441709
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS01AD399A0	0.0	0.0	0.0	0.0	0.0	0.0	0.3587294519	0.0015623245	0.0	0.0	0.0037983757	0.0	0.0	0.0	0.0274294231	0.0
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS066FBE098	0.0	0.0	0.0	0.0	0.0	0.0	0.3587294519	0.0015623245	0.0	0.0	0.0037983757	0.0	0.0	0.0	0.0274294231	0.0
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS0186F8AED	0.0	0.0	0.0	0.0	0.0	0.0	0.3587294519	0.0015623245	0.0	0.0	0.0037983757	0.0	0.0	0.0	0.0274294231	0.0
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS0BCCDFA7A	0.0	0.0	0.0	0.0	0.0	0.0	0.3587294519	0.0015623245	0.0	0.0	0.0037983757	0.0	0.0	0.0	0.0274294231	0.0
TMEM219	Q86XT9	False	TM219_HUMAN		CPI-SS0073098F3	0.32639042	0.1408797567	0.0993904039	0.2525738855	0.6818879203	0.1311543541	0.1643937729	0.1575396489	0.8451492073	0.1691563263	0.1942984665	0.8326685791	0.2508134	0.1387792566	0.3085889359	0.2029883248
TNFRSF9	Q07011	False	TNR9_HUMAN		CPI-SS0431D2256	0.0229490979	0.0593483179	0.0953142196	0.0	0.031223808	0.0834769241	0.0520366443	0.0308106682	0.021371416	0.0228895864	0.0282132649	0.0172447551	0.0	0.0566364506	0.0	0.0
ADGRG5	Q8IZF4	False	AGRG5_HUMAN		CPI-SS047CD2E9F	0.0	0.0003050719	0.0	0.0	0.0037674819	0.0	0.0	0.0010864626	0.0067931974	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRH1	P35367	False	HRH1_HUMAN		CPI-SS0DC2A6D35	0.4409473614	0.0107440434	0.0092949772	0.0	0.0	0.0085147562	0.0184701248	0.0758507937	0.0309756498	0.1710803562	0.282319193	0.0116243153	0.0	0.1742808801	0.0178558718	0.0
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0B537DD3F	0.01476012	0.0150780149	0.0142626686	0.0357133012	0.0471988058	0.0127822661	0.0618137055	0.0076359461	0.0773260801	0.0	0.0115900268	0.0205296858	0.0	0.0165681802	0.0820046026	0.5920168803
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0AC66088D	0.0135418952	0.0058225651	0.0010853529	0.0	0.0	0.0009553461	0.0216119475	0.0032482212	0.008479136	0.0198107335	0.006358916	0.0048115329	0.0	0.0045901148	0.0	0.0
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS0A05319F5	0.0014308199	0.0122962397	0.0047876744	0.0	0.7509886893	0.0324654283	0.0	0.042002527	0.0042437869	0.0	0.0154497674	0.0	0.0	0.0272112747	0.0176323928	0.0
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS0E654708F	0.0014308199	0.0122962397	0.0047876744	0.0	0.7509886893	0.0324654283	0.0	0.042002527	0.0042437869	0.0	0.0154497674	0.0	0.0	0.0272112747	0.0176323928	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.3537853609	0.0020360612	0.0070661698	0.0310520432	0.1103892051	0.0092485886	0.6041756486	0.0091782027	0.722900576	0.0026820221	0.0663146933	0.0100964434	0.6314937696	0.0015515246	0.2667504296	0.0341880342
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS09C4988F8	0.072218471	0.2967866214	0.0615381644	0.0860493072	0.0925353696	0.0344385623	0.1175981574	0.0545558293	0.0560538008	0.2044345801	0.138484294	0.6453476132	0.07112376	0.3188148805	0.0253019744	0.0825000855
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.5347358745	0.0423829298	0.0666159555	0.0290457892	0.1211091558	0.1647808567	0.5543836647	0.0709964685	1.0419597523	0.0888082431	0.1979554516	1.0848332887	0.0	0.0470568396	0.408605141	0.2475389829
CSF3	P09919	False	CSF3_HUMAN		CPI-SS05BE83BC6	0.0	0.0	0.0006144271	0.0	0.0	0.0004606313	0.0	0.0	0.0	0.0	0.0	0.0010901039	0.0	0.0	0.0	0.0
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS0DFA98A14	0.0461686366	0.191497039	0.3546112574	0.3403776747	0.0	0.0292392117	4.8190828875	0.2908137396	0.0331664998	0.3610081114	0.0554689023	0.1030572247	4.57305503	0.3008988837	0.1171274487	0.4563757265
