id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Microglia|Microglia	Microglia|Oligo	Oligo|Microglia	Oligo|Oligo
CPI-SS0C875BA24	EFNA2_EPHA3	simple:O43921	simple:P29320	ENSG00000099617	ENSG00000044524	True	False	True	curated	False	0.1298155883	0.0742367965	0.1730945546	0.1175157628
CPI-SS09CA492BA	EFNA1_EPHA3	simple:P20827	simple:P29320	ENSG00000169242	ENSG00000044524	True	False	True	curated	False	0.129676106	0.0740973143	0.213058179	0.1574793873
CPI-SS0D81D9F5E	EFNA2_EPHA5	simple:O43921	simple:P54756	ENSG00000099617	ENSG00000145242	False	False	True	curated	False	0.7412566414	0.5453713289	0.7845356077	0.5886502952
CPI-SS0762B455F	EFNA1_EPHA5	simple:P20827	simple:P54756	ENSG00000169242	ENSG00000145242	True	False	True	curated	False	0.7411171591	0.5452318467	0.8244992321	0.6286139197
CPI-SS079EF5D9C	EFNA3_EPHA5	simple:P52797	simple:P54756	ENSG00000143590	ENSG00000145242	False	False	True	curated	False	0.7540041881	0.5581188757	0.7848532132	0.5889679008
CPI-SS09E3F5044	EFNA5_EPHA5	simple:P52803	simple:P54756	ENSG00000184349	ENSG00000145242	False	False	True	curated	False	1.1452096872	0.9493243747	0.7512520952	0.5553667827
CPI-SS06CE0CF64	CORT_SSTR1	simple:O00230	simple:P30872	ENSG00000241563	ENSG00000139874	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0387140151
CPI-SS09CF5B145	AGRP_MC4R	simple:O00253	simple:P32245	ENSG00000159723	ENSG00000166603	True	False	True	guidetopharmacology.org	False	0.2513363677	0.0	0.1433949052	0.0
CPI-SS098F8DB82	POMC_MC4R	simple:P01189	simple:P32245	ENSG00000115138	ENSG00000166603	True	False	True	guidetopharmacology.org	False	0.0313828976	0.0	0.0219728138	0.0
CPI-SS00F282936	CXCR6_CXCL16	simple:O00574	simple:Q9H2A7	ENSG00000172215	ENSG00000161921	True	True	True	guidetopharmacology.org	False	0.0714900456	0.0	0.0619811711	0.0
CPI-SS0DA291AD9	GPR75_CCL5	simple:O95800	simple:P13501	ENSG00000119737	ENSG00000271503	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0517669997	0.0
CPI-SS0DA291AD9	GPR75_CCL5	simple:O95800	simple:P13501	ENSG00000119737	ENSG00000274233	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0517669997	0.0
CPI-SS0F8C2FA91	CCR1_CCL8	simple:P32246	simple:P80075	ENSG00000163823	ENSG00000108700	True	True	False	curated	False	0.0321768182	0.0	0.0	0.0
CPI-SS0DFAF1FE2	CCR5_CCL8	simple:P51681	simple:P80075	ENSG00000160791	ENSG00000108700	True	True	False	curated	False	0.6413897773	0.0	0.0	0.0
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	ENSG00000107562	ENSG00000121966	True	False	True	curated	False	0.0	0.0	0.0911947574	0.0
CPI-SS04B547174	OXT_OXTR	simple:P01178	simple:P30559	ENSG00000101405	ENSG00000180914	True	False	True	I2D	False	0.0	0.0	0.0280022021	0.0
CPI-SS032AD1183	NPPA_NPR1	simple:P01160	simple:P16066	ENSG00000175206	ENSG00000169418	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0438740259	0.0319341943
CPI-SS053613259	NRG2_ERBB3	simple:O14511	simple:P21860	ENSG00000158458	ENSG00000065361	True	False	True	curated	False	0.0	0.5400208298	0.0	0.3625460662
CPI-SS0E063192D	NRG2_ERBB4	simple:O14511	simple:Q15303	ENSG00000158458	ENSG00000178568	True	False	True	curated	False	0.6569376864	9.0302135304	0.4794629229	8.8527387668
CPI-SS0F0D7F25C	BTC_ERBB4	simple:P35070	simple:Q15303	ENSG00000174808	ENSG00000178568	True	False	True	curated	False	0.0	0.0	0.4817773397	8.8550531836
CPI-SS0D5E30C6C	NRG3_ERBB4	simple:P56975	simple:Q15303	ENSG00000185737	ENSG00000178568	True	False	True	curated	False	1.6392728187	10.0125486626	1.2126715517	9.5859473956
CPI-SS0BD5C2A23	NRG1_ERBB4	simple:Q02297	simple:Q15303	ENSG00000157168	ENSG00000178568	True	True	True	curated	False	0.7814267059	9.1547025499	0.7097042422	9.0829800861
CPI-SS0708FE6FF	NRG1_LSR	simple:Q02297	simple:Q86X29	ENSG00000157168	ENSG00000105699	True	True	True	InnateDB-All	False	0.3843029808	0.3296899092	0.312580517	0.2579674455
CPI-SS0E075E5AF	NRG1_NETO2	simple:Q02297	simple:Q8NC67	ENSG00000157168	ENSG00000171208	True	True	True	InnateDB-All	False	0.4150819395	0.3665952808	0.3433594758	0.294872817
CPI-SS0978D28AB	NRG1_MS4A4A	simple:Q02297	simple:Q96JQ5	ENSG00000157168	ENSG00000110079	True	True	True	IMEx,IntAct	False	0.3948084246	0.0	0.3230859609	0.0
CPI-SS02572E1EF	NRG1_LGR4	simple:Q02297	simple:Q9BXB1	ENSG00000157168	ENSG00000205213	True	True	True	InnateDB-All	False	0.3331182674	0.573669686	0.2613958036	0.5019472222
CPI-SS0057AB387	RSPO1_LGR4	simple:Q2MKA7	simple:Q9BXB1	ENSG00000169218	ENSG00000205213	True	False	True	guidetopharmacology.org	False	0.0582014565	0.2987528751	0.0223261366	0.2628775552
CPI-SS01E3453DB	RSPO2_LGR4	simple:Q6UXX9	simple:Q9BXB1	ENSG00000147655	ENSG00000205213	True	False	True	guidetopharmacology.org	False	0.0377131869	0.2782646055	0.0273780513	0.2679294699
CPI-SS06A999D25	PLD2_ARF1	simple:O14939	simple:P84077	ENSG00000129219	ENSG00000143761	False	False	False	guidetopharmacology.org	False	0.6828694315	0.5675306329	0.6581569085	0.5428181099
CPI-SS0F3A089DE	SEMA3E_PLXND1	simple:O15041	simple:Q9Y4D7	ENSG00000170381	ENSG00000004399	True	False	True	curated	False	0.0	0.1118219685	0.0	0.1497660172
CPI-SS044C72D0D	SEMA4A_PLXND1	simple:Q9H3S1	simple:Q9Y4D7	ENSG00000196189	ENSG00000004399	False	False	True	curated	False	0.0	0.1128861896	0.0	0.0411439678
CPI-SS0BAB460FF	ANGPT2_TEK	simple:O15123	simple:Q02763	ENSG00000091879	ENSG00000120156	True	False	True	curated	False	0.0902334112	0.0840083589	0.0245965308	0.0183714786
CPI-SS090FC28E1	EPHB6_EFNB2	simple:O15197	simple:P52799	ENSG00000275482	ENSG00000125266	True	True	True	curated	False	0.046563182	0.0619590249	0.0514985121	0.066894355
CPI-SS090FC28E1	EPHB6_EFNB2	simple:O15197	simple:P52799	ENSG00000106123	ENSG00000125266	True	True	True	curated	False	0.046563182	0.0619590249	0.0514985121	0.066894355
CPI-SS04124F4E1	EPO_EFNB2	simple:P01588	simple:P52799	ENSG00000130427	ENSG00000125266	True	False	True	IMEx,IntAct	False	0.5559767531	0.571372596	0.525818818	0.5412146608
CPI-SS0B9E8C0DE	EPHB2_EFNB2	simple:P29323	simple:P52799	ENSG00000133216	ENSG00000125266	False	True	True	curated	False	0.0738982954	0.0892941382	0.0642641603	0.0796600031
CPI-SS0DC4D593E	EPHB6_EFNB1	simple:O15197	simple:P98172	ENSG00000275482	ENSG00000090776	True	True	False	curated	False	0.0875595682	0.0518052635	0.0924948983	0.0567405936
CPI-SS0DC4D593E	EPHB6_EFNB1	simple:O15197	simple:P98172	ENSG00000106123	ENSG00000090776	True	True	False	curated	False	0.0875595682	0.0518052635	0.0924948983	0.0567405936
CPI-SS0111AAD26	EPHB2_EFNB1	simple:P29323	simple:P98172	ENSG00000133216	ENSG00000090776	False	True	False	curated	False	0.1148946815	0.0791403768	0.1052605464	0.0695062417
CPI-SS0FF55B42C	EPHB3_EFNB1	simple:P54753	simple:P98172	ENSG00000182580	ENSG00000090776	False	True	False	curated	False	0.0	0.0	0.0825413201	0.0467870154
CPI-SS0F21D6CA0	EPHB4_EFNB1	simple:P54760	simple:P98172	ENSG00000196411	ENSG00000090776	False	True	False	curated	False	0.0	0.0	0.0654171324	0.0296628277
CPI-SS0470AF83E	EPHB1_EFNB1	simple:P54762	simple:P98172	ENSG00000154928	ENSG00000090776	False	True	False	curated	False	0.1334206583	0.0976663536	1.5949341908	1.559179886
CPI-SS00046DCF3	EPHA4_EFNB1	simple:P54764	simple:P98172	ENSG00000116106	ENSG00000090776	False	True	False	curated	False	0.434572435	0.3988181303	0.7127727669	0.6770184622
CPI-SS08718E4FB	EPHB6_EFNB3	simple:O15197	simple:Q15768	ENSG00000275482	ENSG00000108947	True	True	True	curated	False	0.2713167484	1.2547498949	0.2762520785	1.259685225
CPI-SS08718E4FB	EPHB6_EFNB3	simple:O15197	simple:Q15768	ENSG00000106123	ENSG00000108947	True	True	True	curated	False	0.2713167484	1.2547498949	0.2762520785	1.259685225
CPI-SS0DA366C78	EPHB2_EFNB3	simple:P29323	simple:Q15768	ENSG00000133216	ENSG00000108947	False	True	True	curated	False	0.2986518618	1.2820850083	0.2890177266	1.2724508731
CPI-SS0A5B945E3	EPHB3_EFNB3	simple:P54753	simple:Q15768	ENSG00000182580	ENSG00000108947	False	True	True	curated	False	0.0	0.0	0.2662985003	1.2497316469
CPI-SS0865716E5	EPHB4_EFNB3	simple:P54760	simple:Q15768	ENSG00000196411	ENSG00000108947	False	True	True	curated	False	0.0	0.0	0.2491743126	1.2326074591
CPI-SS0D41C7AF5	EPHB1_EFNB3	simple:P54762	simple:Q15768	ENSG00000154928	ENSG00000108947	False	True	True	curated	False	0.3171778385	1.300610985	1.778691371	2.7621245175
CPI-SS07CA5A6F1	EPHA4_EFNB3	simple:P54764	simple:Q15768	ENSG00000116106	ENSG00000108947	False	True	True	curated	False	0.6183296152	1.6017627617	0.8965299471	1.8799630936
CPI-SS087A17AD6	EPO_EPOR	simple:P01588	simple:P19235	ENSG00000130427	ENSG00000187266	True	False	True	curated	False	0.5622331052	0.0	0.5320751701	0.0
CPI-SS0A0DE9CD6	EPO_EPHB4	simple:P01588	simple:P54760	ENSG00000130427	ENSG00000196411	True	False	True	IMEx,InnateDB-All,IntAct	False	0.0	0.5544383072	0.0	0.5242803721
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	ENSG00000125266	ENSG00000196411	False	True	True	curated	False	0.0	0.0244207462	0.0	0.0398165891
CPI-SS0586F2596	EPHB2_EFNA5	simple:P29323	simple:P52803	ENSG00000133216	ENSG00000184349	False	True	False	curated	False	0.4911083499	0.0971507579	0.4814742148	0.0875166228
CPI-SS03A2EFDD5	EPHA1_EFNA5	simple:P21709	simple:P52803	ENSG00000146904	ENSG00000184349	False	True	False	curated	False	0.0	0.0	0.434042939	0.040085347
CPI-SS03A2EFDD5	EPHA1_EFNA5	simple:P21709	simple:P52803	ENSG00000284816	ENSG00000184349	False	True	False	curated	False	0.0	0.0	0.434042939	0.040085347
CPI-SS02AFCED82	EPHA2_EFNA5	simple:P29317	simple:P52803	ENSG00000142627	ENSG00000184349	False	True	False	curated	False	0.4550402278	0.0610826358	0.0	0.0
CPI-SS0BEAB521F	EPHA3_EFNA5	simple:P29320	simple:P52803	ENSG00000044524	ENSG00000184349	True	True	False	curated	False	0.5337686341	0.1398110421	0.4781898423	0.0842322503
CPI-SS082ABF1EA	EFNB2_EPHB3	simple:P52799	simple:P54753	ENSG00000125266	ENSG00000182580	False	True	True	curated	False	0.0	0.041544934	0.0	0.0569407768
CPI-SS0BFD8E056	EFNB2_EPHB1	simple:P52799	simple:P54762	ENSG00000125266	ENSG00000154928	False	True	True	curated	False	0.0924242721	1.5539378046	0.1078201149	1.5693336474
CPI-SS01A8F745A	EPHA1_EFNA3	simple:P21709	simple:P52797	ENSG00000146904	ENSG00000143590	False	True	False	curated	False	0.0	0.0	0.04283744	0.073686465
CPI-SS01A8F745A	EPHA1_EFNA3	simple:P21709	simple:P52797	ENSG00000284816	ENSG00000143590	False	True	False	curated	False	0.0	0.0	0.04283744	0.073686465
CPI-SS07BECB892	EPHA2_EFNA3	simple:P29317	simple:P52797	ENSG00000142627	ENSG00000143590	False	True	False	curated	False	0.0638347288	0.0946837539	0.0	0.0
CPI-SS0AB0604B5	EPHA3_EFNA3	simple:P29320	simple:P52797	ENSG00000044524	ENSG00000143590	True	True	False	curated	False	0.1425631351	0.1734121601	0.0869843433	0.1178333684
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000137332	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	4.8000559899	6.0343785159	4.8590203156	6.0933428416
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000215522	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	4.8000559899	6.0343785159	4.8590203156	6.0933428416
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000223680	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	4.8000559899	6.0343785159	4.8590203156	6.0933428416
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000234078	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	4.8000559899	6.0343785159	4.8590203156	6.0933428416
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000204580	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	4.8000559899	6.0343785159	4.8590203156	6.0933428416
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000230456	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	4.8000559899	6.0343785159	4.8590203156	6.0933428416
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000229767	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	4.8000559899	6.0343785159	4.8590203156	6.0933428416
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000206320	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	4.7711100713	0.0	4.830074397	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000237405	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	4.7711100713	0.0	4.830074397	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000230514	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	4.7711100713	0.0	4.830074397	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000234729	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	4.7711100713	0.0	4.830074397	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000229058	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	4.7711100713	0.0	4.830074397	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000231268	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	4.7711100713	0.0	4.830074397	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000204305	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	4.7711100713	0.0	4.830074397	0.0
CPI-SS0AB647854	GPR37_PSAP	simple:O15354	simple:P07602	ENSG00000170775	ENSG00000197746	True	True	False	guidetopharmacology.org	False	1.8337907705	1.1992902908	2.2265765705	1.5920760908
CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	ENSG00000170075	ENSG00000197746	True	True	False	guidetopharmacology.org	False	1.8068055142	1.1723050345	1.8349727793	1.2004722995
CPI-SS0A915097A	GRIN2D_IL16	simple:O15399	simple:Q14005	ENSG00000105464	ENSG00000172349	True	True	False	I2D	False	0.1945231303	0.048986827	0.1833888744	0.0378525711
CPI-SS070B0E458	GRIN2A_IL16	simple:Q12879	simple:Q14005	ENSG00000183454	ENSG00000172349	True	True	False	I2D	False	0.6217928089	0.4762565055	0.5066038136	0.3610675103
CPI-SS0D529E576	GRIN2B_IL16	simple:Q13224	simple:Q14005	ENSG00000273079	ENSG00000172349	True	True	False	I2D	False	1.0858277446	0.9402914413	0.8909394396	0.7454031363
CPI-SS068C129D6	CSF1_SIRPA	simple:P09603	simple:P78324	ENSG00000184371	ENSG00000198053	True	False	True	I2D	False	3.6813431381	0.6216891476	3.7801981772	0.7205441866
CPI-SS086615F9B	CSF1_CELSR3	simple:P09603	simple:Q9NYQ7	ENSG00000184371	ENSG00000008300	True	False	True	I2D	False	0.0	0.4739047879	0.0	0.5727598269
CPI-SS043E0F61D	PTGER3_GHRL	simple:P43115	simple:Q9UBU3	ENSG00000050628	ENSG00000157017	True	True	False	InnateDB-All	False	0.0202548069	0.0198757509	0.0173992386	0.0170201826
CPI-SS085C150CE	ACE2_GHRL	simple:Q9BYF1	simple:Q9UBU3	ENSG00000130234	ENSG00000157017	True	True	False	I2D	False	0.0	0.0	0.0130646996	0.0126856435
CPI-SS0B9B3870A	VEGFA_FLT1	simple:P15692	simple:P17948	ENSG00000112715	ENSG00000102755	True	False	True	curated	False	0.7213779811	0.0584232447	0.7500961996	0.0871414632
CPI-SS02371A6D6	VEGFA_EPHB2	simple:P15692	simple:P29323	ENSG00000112715	ENSG00000133216	True	False	True	I2D	False	0.0786458474	0.0690117123	0.1073640659	0.0977299308
CPI-SS0C694CB44	VEGFA_GRIN2B	simple:P15692	simple:Q13224	ENSG00000112715	ENSG00000273079	True	False	True	I2D	False	0.9479249813	0.7530366763	0.9766431998	0.7817548948
CPI-SS02B567BC7	PLXNC1_SEMA7A	simple:O60486	simple:O75326	ENSG00000136040	ENSG00000138623	False	True	False	curated	False	0.1646556282	0.1336854098	0.1332045126	0.1022342942
CPI-SS070C51D94	FZD7_WNT3	simple:O75084	simple:P56703	ENSG00000155760	ENSG00000277626	True	True	False	curated	False	0.0	0.0	0.0	0.0712767812
CPI-SS070C51D94	FZD7_WNT3	simple:O75084	simple:P56703	ENSG00000155760	ENSG00000277641	True	True	False	curated	False	0.0	0.0	0.0	0.0712767812
CPI-SS070C51D94	FZD7_WNT3	simple:O75084	simple:P56703	ENSG00000155760	ENSG00000108379	True	True	False	curated	False	0.0	0.0	0.0	0.0712767812
CPI-SS0A4EE6FE1	LRP5_FAM3B	simple:O75197	simple:P58499	ENSG00000162337	ENSG00000183844	True	True	False	InnateDB-All	False	0.5578799292	0.5676809166	0.0433397862	0.0531407737
CPI-SS0F102AAC5	LGR5_RSPO1	simple:O75473	simple:Q2MKA7	ENSG00000139292	ENSG00000169218	True	True	False	guidetopharmacology.org	False	0.0587599151	0.0228845952	0.0483228349	0.012447515
CPI-SS0FC0CA5ED	LGR5_RSPO2	simple:O75473	simple:Q6UXX9	ENSG00000139292	ENSG00000147655	True	True	False	guidetopharmacology.org	False	0.0382716454	0.0279365099	0.0278345652	0.0174994297
CPI-SS0DCA749B0	LGR5_RSPO3	simple:O75473	simple:Q9BXY4	ENSG00000139292	ENSG00000146374	True	True	False	guidetopharmacology.org	False	0.0952369935	0.1112726441	0.0847999133	0.1008355639
CPI-SS0A874F65F	LGR4_RSPO3	simple:Q9BXB1	simple:Q9BXY4	ENSG00000205213	ENSG00000146374	True	True	False	guidetopharmacology.org	False	0.0946785349	0.1107141855	0.3352299535	0.3512656042
CPI-SS05B1FA8A8	LRP6_CKLF	simple:O75581	simple:Q9UBR5	ENSG00000281324	ENSG00000217555	True	True	False	IMEx,IntAct	False	1.0353964362	0.8353222516	0.5029650534	0.3028908689
CPI-SS05B1FA8A8	LRP6_CKLF	simple:O75581	simple:Q9UBR5	ENSG00000070018	ENSG00000217555	True	True	False	IMEx,IntAct	False	1.0353964362	0.8353222516	0.5029650534	0.3028908689
CPI-SS05162C56B	NTF3_NTRK3	simple:P20783	simple:Q16288	ENSG00000185652	ENSG00000140538	True	False	True	curated	False	0.4909164615	0.3653039876	0.4266763761	0.3010639022
CPI-SS065F7DA2A	COPA_P2RY6	simple:P53621	simple:Q15077	ENSG00000122218	ENSG00000171631	True	False	True	IMEx,IntAct	False	2.2049651208	0.0	2.0032425577	0.0
CPI-SS09A3FA737	NAMPT_P2RY6	simple:P43490	simple:Q15077	ENSG00000105835	ENSG00000171631	True	False	True	IMEx,IntAct	False	1.8876272081	0.0	1.8150265506	0.0
CPI-SS03E273233	ADORA2A_ENTPD1	simple:P29274	simple:P49961	ENSG00000128271	ENSG00000138185	False	True	False	curated	False	2.9187379104	0.0093244721	0.0	0.0
CPI-SS03E7587E4	ADORA1_ENTPD1	simple:P30542	simple:P49961	ENSG00000163485	ENSG00000138185	False	True	False	curated	False	2.9521023141	0.0426888758	3.1637122709	0.2542988326
CPI-SS0C7833961	TSHB_TSHR	simple:P01222	simple:P16473	ENSG00000134200	ENSG00000165409	True	False	True	I2D	False	0.0295128758	0.0492654127	0.1292466826	0.1489992195
CPI-SS01963C4CA	TG_ASGR1	simple:P01266	simple:P07306	ENSG00000042832	ENSG00000141505	True	False	True	I2D	False	0.0	0.7789515644	0.0	0.0
CPI-SS0FAE75A75	RLN1_RXFP1	simple:P04808	simple:Q9HBX9	ENSG00000107018	ENSG00000171509	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0762351479	0.040813981
CPI-SS01AD399A0	IL4_IL13RA2	simple:P05112	simple:Q14627	ENSG00000113520	ENSG00000123496	True	False	True	I2D	False	0.0294226439	0.0	0.0	0.0
CPI-SS0186F8AED	TNFSF9_IL13RA2	simple:P41273	simple:Q14627	ENSG00000125657	ENSG00000123496	True	False	True	InnateDB-All	False	0.022539434	0.0	0.0	0.0
CPI-SS0BCCDFA7A	NAMPT_IL13RA2	simple:P43490	simple:Q14627	ENSG00000105835	ENSG00000123496	True	False	True	InnateDB-All	False	0.2570753413	0.0	0.1844746837	0.0
CPI-SS0DC2A6D35	IL6_HRH1	simple:P05231	simple:P35367	ENSG00000136244	ENSG00000196639	True	False	True	IMEx,InnateDB-All,IntAct	False	0.0	0.1496890381	0.0	0.0
CPI-SS0C85BC9AF	PROS1_AXL	simple:P07225	simple:P30530	ENSG00000184500	ENSG00000167601	True	False	True	guidetopharmacology.org	False	1.7362655632	0.0	0.5536984067	0.0
CPI-SS09C4988F8	PROS1_TYRO3	simple:P07225	simple:Q06418	ENSG00000184500	ENSG00000092445	True	False	True	guidetopharmacology.org	False	1.3563465838	1.6508545441	0.1737794273	0.4682873876
CPI-SS0B01CF3AB	CSF1R_CSF1	simple:P07333	simple:P09603	ENSG00000182578	ENSG00000184371	True	True	False	curated	False	2.9424749406	3.0413299797	0.47116624	0.5700212791
CPI-SS0DFA98A14	CSF1R_IL34	simple:P07333	simple:Q6ZMJ4	ENSG00000182578	ENSG00000157368	True	True	False	curated	False	2.4987619412	2.528470408	0.0274532406	0.0571617074
CPI-SS0CBC7840D	PTPRC_CD22	simple:P08575	simple:P20273	ENSG00000262418	ENSG00000012124	False	False	True	curated	False	2.7338767366	0.0	0.0297380693	0.0
CPI-SS0CBC7840D	PTPRC_CD22	simple:P08575	simple:P20273	ENSG00000081237	ENSG00000012124	False	False	True	curated	False	2.7338767366	0.0	0.0297380693	0.0
CPI-SS0822AEF5F	PTPRC_MRC1	simple:P08575	simple:P22897	ENSG00000262418	ENSG00000260314	False	False	True	curated	False	3.044128974	2.7388082005	0.3399903067	0.0346695332
CPI-SS0822AEF5F	PTPRC_MRC1	simple:P08575	simple:P22897	ENSG00000081237	ENSG00000260314	False	False	True	curated	False	3.044128974	2.7388082005	0.3399903067	0.0346695332
CPI-SS080611C5B	ALOX5_ALOX5AP	simple:P09917	simple:P20292	ENSG00000012779	ENSG00000132965	False	False	False	guidetopharmacology.org	False	0.2473836333	0.135483914	0.0	0.0
CPI-SS080611C5B	ALOX5_ALOX5AP	simple:P09917	simple:P20292	ENSG00000275565	ENSG00000132965	False	False	False	guidetopharmacology.org	False	0.2473836333	0.135483914	0.0	0.0
CPI-SS07327E587	CD28_CD80	simple:P10747	simple:P33681	ENSG00000178562	ENSG00000121594	False	False	True	curated	False	0.1383230726	0.0	0.0	0.0
CPI-SS0320FFAFC	CTLA4_CD80	simple:P16410	simple:P33681	ENSG00000163599	ENSG00000121594	False	False	True	curated	False	0.1506538653	0.0	0.0	0.0
CPI-SS077D7365D	CD28_CD86	simple:P10747	simple:P42081	ENSG00000178562	ENSG00000114013	False	False	True	curated	False	1.1312581913	0.0	0.0	0.0
CPI-SS0B0E09B1C	CTLA4_CD86	simple:P16410	simple:P42081	ENSG00000163599	ENSG00000114013	False	False	True	curated	False	1.143588984	0.0	0.0	0.0
CPI-SS015E1E2C6	SELP_CD34	simple:P16109	simple:P28906	ENSG00000174175	ENSG00000174059	False	False	False	curated	False	0.1886764232	0.1123640925	0.1838357859	0.1075234551
CPI-SS02B7540B0	SELP_SELPLG	simple:P16109	simple:Q14242	ENSG00000174175	ENSG00000110876	False	False	True	curated	False	2.8406574986	0.0906179643	2.8358168613	0.085777327
CPI-SS0A1864A37	NPR1_NPPC	simple:P16066	simple:P23582	ENSG00000169418	ENSG00000163273	True	True	False	InnateDB-All	False	0.03907683	0.077017	0.0271369983	0.0650771684
CPI-SS0EB4002A2	NPR3_NPPC	simple:P17342	simple:P23582	ENSG00000113389	ENSG00000163273	True	True	False	I2D,InnateDB-All	False	0.0495207492	0.0874609193	0.0365861626	0.0745263327
CPI-SS06B94F144	NPR2_NPPC	simple:P20594	simple:P23582	ENSG00000159899	ENSG00000163273	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0286213226	0.0665614927
CPI-SS02A170A99	SPN_SIGLEC1	simple:P16150	simple:Q9BZZ2	ENSG00000197471	ENSG00000088827	True	False	False	curated	False	0.0302670822	0.0	0.0	0.0
CPI-SS03CC15FF3	PDGFRA_PDGFC	simple:P16234	simple:Q9NRA1	ENSG00000134853	ENSG00000145431	True	True	False	curated	False	0.1711580484	0.2383943215	0.2265336367	0.2937699097
CPI-SS0E0DEA7D5	PECAM1_CD38	simple:P16284	simple:P28907	ENSG00000261371	ENSG00000004468	False	True	True	curated	False	0.1289498748	0.0	0.0824480655	0.0
CPI-SS01946BE5C	C5AR1_RPS19	simple:P21730	simple:P39019	ENSG00000197405	ENSG00000105372	False	True	False	guidetopharmacology.org	False	0.3744496504	0.3274051381	0.0	0.0
CPI-SS087BD262F	CXCR2_CXCL5	simple:P25025	simple:P42830	ENSG00000180871	ENSG00000163735	True	True	False	curated	False	0.0628042849	0.0	0.0	0.0
CPI-SS0D2539AEB	FPR3_HEBP1	simple:P25089	simple:Q9NRV9	ENSG00000187474	ENSG00000013583	False	True	False	guidetopharmacology.org	False	0.2250790794	0.1681109818	0.2309313263	0.1739632287
CPI-SS08991B378	CD6_ALCAM	simple:P30203	simple:Q13740	ENSG00000013725	ENSG00000170017	True	False	False	curated	False	0.5498129211	0.8792309897	0.0	0.0
CPI-SS0D0252D87	AXL_IL15RA	simple:P30530	simple:Q13261	ENSG00000167601	ENSG00000134470	True	True	True	I2D	False	0.7177045445	0.4013107642	0.0	0.0
CPI-SS077B160B9	IL15_IL15RA	simple:P40933	simple:Q13261	ENSG00000164136	ENSG00000134470	True	False	True	guidetopharmacology.org	False	0.8075937568	0.4911999766	0.0	0.0
CPI-SS03A4F7DC8	AXL_GAS6	simple:P30530	simple:Q14393	ENSG00000167601	ENSG00000183087	True	True	False	guidetopharmacology.org	False	0.6390678914	0.4266504354	0.0	0.0
CPI-SS085195142	TYRO3_GAS6	simple:Q06418	simple:Q14393	ENSG00000092445	ENSG00000183087	True	True	False	guidetopharmacology.org	False	0.259148912	0.046731456	0.5536568723	0.3412394163
